sent,tags,parse
"Impelled by a combination of its own defensive posture , its values , and the growing social momentum , the Church moved to open and provide vital spaces for dissent , lending its institutional prestige as a shield for the mounting social protest against the Stroessner regime .","Impelled/VBN by/IN a/DT combination/NN of/IN its/PRP$ own/JJ defensive/JJ posture/NN ,/, its/PRP$ values/NNS ,/, and/CC the/DT growing/VBG social/JJ momentum/NN ,/, the/DT Church/NNP moved/VBD to/TO open/VB and/CC provide/VB vital/JJ spaces/NNS for/IN dissent/NN ,/, lending/VBG its/PRP$ institutional/JJ prestige/NN as/IN a/DT shield/NN for/IN the/DT mounting/VBG social/JJ protest/NN against/IN the/DT Stroessner/NNP regime/NN ./.","advcl(moved-22, Impelled-1) case(combination-4, by-2) det(combination-4, a-3) nmod:by(Impelled-1, combination-4) case(posture-9, of-5) nmod:poss(posture-9, its-6) amod(posture-9, own-7) amod(posture-9, defensive-8) nmod:of(combination-4, posture-9) nmod:poss(values-12, its-11) nmod:by(Impelled-1, values-12) conj:and(combination-4, values-12) cc(combination-4, and-14) det(momentum-18, the-15) amod(momentum-18, growing-16) amod(momentum-18, social-17) nmod:by(Impelled-1, momentum-18) conj:and(combination-4, momentum-18) det(Church-21, the-20) nsubj(moved-22, Church-21) nsubj(open-24, Church-21) nsubj(provide-26, Church-21) root(ROOT-0, moved-22) mark(open-24, to-23) xcomp(moved-22, open-24) cc(open-24, and-25) xcomp(moved-22, provide-26) conj:and(open-24, provide-26) amod(spaces-28, vital-27) dobj(open-24, spaces-28) case(dissent-30, for-29) nmod:for(spaces-28, dissent-30) xcomp(moved-22, lending-32) nmod:poss(prestige-35, its-33) amod(prestige-35, institutional-34) dobj(lending-32, prestige-35) case(shield-38, as-36) det(shield-38, a-37) nmod:as(lending-32, shield-38) case(protest-43, for-39) det(protest-43, the-40) amod(protest-43, mounting-41) amod(protest-43, social-42) nmod:for(shield-38, protest-43) case(regime-47, against-44) det(regime-47, the-45) compound(regime-47, Stroessner-46) nmod:against(protest-43, regime-47)  "
<p> MAPPING is fundamental to the process of lending order to the world .,<p>/NNP MAPPING/NNP is/VBZ fundamental/JJ to/TO the/DT process/NN of/IN lending/VBG order/NN to/TO the/DT world/NN ./.,"compound(MAPPING-2, <p>-1) nsubj(fundamental-4, MAPPING-2) cop(fundamental-4, is-3) root(ROOT-0, fundamental-4) case(process-7, to-5) det(process-7, the-6) nmod:to(fundamental-4, process-7) case(order-10, of-8) amod(order-10, lending-9) nmod:of(process-7, order-10) case(world-13, to-11) det(world-13, the-12) nmod:to(order-10, world-13)  "
"( n58 ) He also commented cynically on Romain Rolland 's enchantment with India in a letter to him in 1930 : "" I shall now try with your guidance to penetrate into the Indian jungle from which until now an uncertain blending of Hellenic love of proportion , Jewish sobriety , and philistine timidity have kept me away . ""","-LRB-/-LRB- n58/NNP -RRB-/-RRB- He/PRP also/RB commented/VBD cynically/RB on/IN Romain/NNP Rolland/NNP 's/POS enchantment/NN with/IN India/NNP in/IN a/DT letter/NN to/TO him/PRP in/IN 1930/CD :/: ''/'' I/PRP shall/MD now/RB try/VB with/IN your/PRP$ guidance/NN to/TO penetrate/VB into/IN the/DT Indian/JJ jungle/NN from/IN which/WDT until/IN now/RB an/DT uncertain/JJ blending/NN of/IN Hellenic/JJ love/NN of/IN proportion/NN ,/, Jewish/JJ sobriety/NN ,/, and/CC philistine/JJ timidity/NN have/VBP kept/VBN me/PRP away/RB ./. ''/''","dep(commented-6, n58-2) nsubj(commented-6, He-4) advmod(commented-6, also-5) root(ROOT-0, commented-6) advmod(commented-6, cynically-7) case(enchantment-12, on-8) compound(Rolland-10, Romain-9) nmod:poss(enchantment-12, Rolland-10) case(Rolland-10, 's-11) nmod:on(commented-6, enchantment-12) case(India-14, with-13) nmod:with(enchantment-12, India-14) case(letter-17, in-15) det(letter-17, a-16) nmod:in(commented-6, letter-17) case(him-19, to-18) nmod:to(letter-17, him-19) case(1930-21, in-20) nmod:in(commented-6, 1930-21) nsubj(try-27, I-24) aux(try-27, shall-25) advmod(try-27, now-26) parataxis(commented-6, try-27) case(guidance-30, with-28) nmod:poss(guidance-30, your-29) nmod:with(try-27, guidance-30) mark(penetrate-32, to-31) acl(guidance-30, penetrate-32) case(jungle-36, into-33) det(jungle-36, the-34) amod(jungle-36, Indian-35) nmod:into(penetrate-32, jungle-36) nmod:from(kept-57, jungle-36) case(which-38, from-37) ref(jungle-36, which-38) case(now-40, until-39) nmod:until(kept-57, now-40) det(blending-43, an-41) amod(blending-43, uncertain-42) nsubj(kept-57, blending-43) case(love-46, of-44) amod(love-46, Hellenic-45) nmod:of(blending-43, love-46) case(proportion-48, of-47) nmod:of(love-46, proportion-48) amod(sobriety-51, Jewish-50) nmod:of(love-46, sobriety-51) conj:and(proportion-48, sobriety-51) cc(proportion-48, and-53) amod(timidity-55, philistine-54) nmod:of(love-46, timidity-55) conj:and(proportion-48, timidity-55) aux(kept-57, have-56) acl:relcl(jungle-36, kept-57) xcomp(kept-57, me-58) advmod(me-58, away-59)  "
"Another is the attempt by congressional conservatives to prohibit the World Bank from lending money to governments in Cuba , Laos , Mozambique , Cambodia , Angola , Uganda and Vietnam .","Another/DT is/VBZ the/DT attempt/NN by/IN congressional/JJ conservatives/NNS to/TO prohibit/VB the/DT World/NNP Bank/NNP from/IN lending/VBG money/NN to/TO governments/NNS in/IN Cuba/NNP ,/, Laos/NNP ,/, Mozambique/NNP ,/, Cambodia/NNP ,/, Angola/NNP ,/, Uganda/NNP and/CC Vietnam/NNP ./.","nsubj(attempt-4, Another-1) cop(attempt-4, is-2) det(attempt-4, the-3) root(ROOT-0, attempt-4) case(conservatives-7, by-5) amod(conservatives-7, congressional-6) nmod:by(attempt-4, conservatives-7) mark(prohibit-9, to-8) acl(attempt-4, prohibit-9) det(Bank-12, the-10) compound(Bank-12, World-11) dobj(prohibit-9, Bank-12) case(money-15, from-13) amod(money-15, lending-14) nmod:from(prohibit-9, money-15) case(governments-17, to-16) nmod:to(money-15, governments-17) case(Cuba-19, in-18) nmod:in(governments-17, Cuba-19) nmod:in(governments-17, Laos-21) conj:and(Cuba-19, Laos-21) nmod:in(governments-17, Mozambique-23) conj:and(Cuba-19, Mozambique-23) nmod:in(governments-17, Cambodia-25) conj:and(Cuba-19, Cambodia-25) nmod:in(governments-17, Angola-27) conj:and(Cuba-19, Angola-27) nmod:in(governments-17, Uganda-29) conj:and(Cuba-19, Uganda-29) cc(Cuba-19, and-30) nmod:in(governments-17, Vietnam-31) conj:and(Cuba-19, Vietnam-31)  "
"Ultimately , the resistance to this plan in Congress forced Carter to accept a compromise that required U. S. representatives to various international lending institutions to "" oppose and vote against "" loans to the seven countries .","Ultimately/RB ,/, the/DT resistance/NN to/TO this/DT plan/NN in/IN Congress/NNP forced/VBD Carter/NNP to/TO accept/VB a/DT compromise/NN that/WDT required/VBD U./NNP S./NNP representatives/NNS to/TO various/JJ international/JJ lending/NN institutions/NNS to/TO ''/'' oppose/VB and/CC vote/VB against/IN ''/'' loans/NNS to/TO the/DT seven/CD countries/NNS ./.","advmod(forced-10, Ultimately-1) det(resistance-4, the-3) nsubj(forced-10, resistance-4) case(plan-7, to-5) det(plan-7, this-6) nmod:to(resistance-4, plan-7) case(Congress-9, in-8) nmod:in(plan-7, Congress-9) root(ROOT-0, forced-10) dobj(forced-10, Carter-11) nsubj(accept-13, Carter-11) mark(accept-13, to-12) xcomp(forced-10, accept-13) det(compromise-15, a-14) dobj(accept-13, compromise-15) nsubj(required-17, compromise-15) ref(compromise-15, that-16) acl:relcl(compromise-15, required-17) compound(representatives-20, U.-18) compound(representatives-20, S.-19) dobj(required-17, representatives-20) nsubj(oppose-28, representatives-20) nsubj(vote-30, representatives-20) case(institutions-25, to-21) amod(institutions-25, various-22) amod(institutions-25, international-23) compound(institutions-25, lending-24) nmod:to(required-17, institutions-25) mark(oppose-28, to-26) xcomp(required-17, oppose-28) cc(oppose-28, and-29) xcomp(required-17, vote-30) conj:and(oppose-28, vote-30) case(loans-33, against-31) nmod:against(oppose-28, loans-33) case(countries-37, to-34) det(countries-37, the-35) nummod(countries-37, seven-36) nmod:to(loans-33, countries-37)  "
"If competing scientific research programs can overcome their origins by blending into more comprehensive programs later , so can policy prescriptions with their roots in economics and sociology .","If/IN competing/JJ scientific/JJ research/NN programs/NNS can/MD overcome/VB their/PRP$ origins/NNS by/IN blending/VBG into/IN more/JJR comprehensive/JJ programs/NNS later/RB ,/, so/RB can/MD policy/NN prescriptions/NNS with/IN their/PRP$ roots/NNS in/IN economics/NNS and/CC sociology/NN ./.","mark(overcome-7, If-1) amod(programs-5, competing-2) amod(programs-5, scientific-3) compound(programs-5, research-4) nsubj(overcome-7, programs-5) aux(overcome-7, can-6) advcl(prescriptions-21, overcome-7) nmod:poss(origins-9, their-8) dobj(overcome-7, origins-9) mark(blending-11, by-10) advcl(overcome-7, blending-11) case(programs-15, into-12) amod(programs-15, more-13) amod(programs-15, comprehensive-14) nmod:into(blending-11, programs-15) advmod(blending-11, later-16) advmod(prescriptions-21, so-18) aux(prescriptions-21, can-19) compound(prescriptions-21, policy-20) root(ROOT-0, prescriptions-21) case(roots-24, with-22) nmod:poss(roots-24, their-23) nmod:with(prescriptions-21, roots-24) case(economics-26, in-25) nmod:in(roots-24, economics-26) cc(economics-26, and-27) nmod:in(roots-24, sociology-28) conj:and(economics-26, sociology-28)  "
"Thus , an attempt to interweave the needs of these countries into the IMF might prove to be cumbersome , and commercial lending without the primary backing of a regional bank appears to be too risky .","Thus/RB ,/, an/DT attempt/NN to/TO interweave/VB the/DT needs/NNS of/IN these/DT countries/NNS into/IN the/DT IMF/NNP might/MD prove/VB to/TO be/VB cumbersome/JJ ,/, and/CC commercial/JJ lending/NN without/IN the/DT primary/JJ backing/NN of/IN a/DT regional/JJ bank/NN appears/VBZ to/TO be/VB too/RB risky/JJ ./.","advmod(prove-16, Thus-1) det(attempt-4, an-3) nsubj(prove-16, attempt-4) nsubj(cumbersome-19, attempt-4) mark(interweave-6, to-5) acl(attempt-4, interweave-6) det(needs-8, the-7) dobj(interweave-6, needs-8) case(countries-11, of-9) det(countries-11, these-10) nmod:of(needs-8, countries-11) case(IMF-14, into-12) det(IMF-14, the-13) nmod:into(interweave-6, IMF-14) aux(prove-16, might-15) root(ROOT-0, prove-16) mark(cumbersome-19, to-17) cop(cumbersome-19, be-18) xcomp(prove-16, cumbersome-19) cc(prove-16, and-21) amod(lending-23, commercial-22) nsubj(appears-32, lending-23) nsubj(risky-36, lending-23) case(backing-27, without-24) det(backing-27, the-25) amod(backing-27, primary-26) nmod:without(lending-23, backing-27) case(bank-31, of-28) det(bank-31, a-29) amod(bank-31, regional-30) nmod:of(backing-27, bank-31) conj:and(prove-16, appears-32) mark(risky-36, to-33) cop(risky-36, be-34) advmod(risky-36, too-35) xcomp(appears-32, risky-36)  "
"In short , learning potential status better accounted for the differences in learning on this curriculum unit than did IQ or class assignment , thus lending support for the hypothesis that gainers are educationally retarded rather than truly mentally handicapped ( as would be suggested by traditional IQ scores alone ) .","In/IN short/JJ ,/, learning/VBG potential/JJ status/NN better/RB accounted/VBD for/IN the/DT differences/NNS in/IN learning/VBG on/IN this/DT curriculum/NN unit/NN than/IN did/VBD IQ/NNP or/CC class/NN assignment/NN ,/, thus/RB lending/VBG support/NN for/IN the/DT hypothesis/NNS that/IN gainers/NNS are/VBP educationally/RB retarded/JJ rather/RB than/IN truly/RB mentally/RB handicapped/NNS -LRB-/-LRB- as/IN would/MD be/VB suggested/VBN by/IN traditional/JJ IQ/NNP scores/NNS alone/RB -RRB-/-RRB- ./.","case(short-2, In-1) advcl:in(accounted-8, short-2) csubj(accounted-8, learning-4) amod(status-6, potential-5) dobj(learning-4, status-6) advmod(accounted-8, better-7) root(ROOT-0, accounted-8) case(differences-11, for-9) det(differences-11, the-10) nmod:for(accounted-8, differences-11) mark(learning-13, in-12) advcl(accounted-8, learning-13) case(unit-17, on-14) det(unit-17, this-15) compound(unit-17, curriculum-16) nmod:on(learning-13, unit-17) mark(did-19, than-18) advcl(learning-13, did-19) dobj(did-19, IQ-20) cc(IQ-20, or-21) compound(assignment-23, class-22) dobj(did-19, assignment-23) conj:or(IQ-20, assignment-23) advmod(lending-26, thus-25) advcl(did-19, lending-26) dobj(lending-26, support-27) case(hypothesis-30, for-28) det(hypothesis-30, the-29) nmod:for(lending-26, hypothesis-30) mark(handicapped-40, that-31) nsubj(handicapped-40, gainers-32) cop(handicapped-40, are-33) advmod(retarded-35, educationally-34) amod(handicapped-40, retarded-35) cc(retarded-35, rather-36) mwe(rather-36, than-37) advmod(mentally-39, truly-38) conj:negcc(retarded-35, mentally-39) amod(handicapped-40, mentally-39) ccomp(lending-26, handicapped-40) mark(suggested-45, as-42) aux(suggested-45, would-43) auxpass(suggested-45, be-44) dep(handicapped-40, suggested-45) case(scores-49, by-46) amod(scores-49, traditional-47) compound(scores-49, IQ-48) nmod:by(suggested-45, scores-49) advmod(suggested-45, alone-50)  "
"Results were interpreted as lending some support to the observation that , while bright children tend to display positive self concepts , they may also tend to possess some characteristics that may bring them into conflict with their social environment .","Results/NNS were/VBD interpreted/VBN as/IN lending/VBG some/DT support/NN to/TO the/DT observation/NN that/IN ,/, while/IN bright/JJ children/NNS tend/VBP to/TO display/VB positive/JJ self/NN concepts/NNS ,/, they/PRP may/MD also/RB tend/VB to/TO possess/VB some/DT characteristics/NNS that/WDT may/MD bring/VB them/PRP into/IN conflict/NN with/IN their/PRP$ social/JJ environment/NN ./.","nsubjpass(interpreted-3, Results-1) auxpass(interpreted-3, were-2) root(ROOT-0, interpreted-3) mark(lending-5, as-4) advcl(interpreted-3, lending-5) det(support-7, some-6) dobj(lending-5, support-7) case(observation-10, to-8) det(observation-10, the-9) nmod:to(lending-5, observation-10) mark(tend-26, that-11) mark(tend-16, while-13) amod(children-15, bright-14) nsubj(tend-16, children-15) nsubj(display-18, children-15) advcl(tend-26, tend-16) mark(display-18, to-17) xcomp(tend-16, display-18) amod(concepts-21, positive-19) compound(concepts-21, self-20) dobj(display-18, concepts-21) nsubj(tend-26, they-23) nsubj(possess-28, they-23) aux(tend-26, may-24) advmod(tend-26, also-25) ccomp(lending-5, tend-26) mark(possess-28, to-27) xcomp(tend-26, possess-28) det(characteristics-30, some-29) dobj(possess-28, characteristics-30) nsubj(bring-33, characteristics-30) ref(characteristics-30, that-31) aux(bring-33, may-32) acl:relcl(characteristics-30, bring-33) dobj(bring-33, them-34) case(conflict-36, into-35) nmod:into(bring-33, conflict-36) case(environment-40, with-37) nmod:poss(environment-40, their-38) amod(environment-40, social-39) nmod:with(conflict-36, environment-40)  "
That this program is a valued context may itself be related to the fact that it represents a thematic blending of many individual contributions .,That/IN this/DT program/NN is/VBZ a/DT valued/VBN context/NN may/MD itself/PRP be/VB related/VBN to/TO the/DT fact/NN that/IN it/PRP represents/VBZ a/DT thematic/JJ blending/NN of/IN many/JJ individual/JJ contributions/NNS ./.,"mark(context-7, That-1) det(program-3, this-2) nsubj(context-7, program-3) cop(context-7, is-4) det(context-7, a-5) amod(context-7, valued-6) csubjpass(related-11, context-7) aux(related-11, may-8) advmod(related-11, itself-9) auxpass(related-11, be-10) root(ROOT-0, related-11) case(fact-14, to-12) det(fact-14, the-13) nmod:to(related-11, fact-14) mark(represents-17, that-15) nsubj(represents-17, it-16) ccomp(related-11, represents-17) det(blending-20, a-18) amod(blending-20, thematic-19) dobj(represents-17, blending-20) case(contributions-24, of-21) amod(contributions-24, many-22) amod(contributions-24, individual-23) nmod:of(blending-20, contributions-24)  "
"In essence , it states that you sing words as you speak them -- in a continuous blending of syllables and words .","In/IN essence/NN ,/, it/PRP states/VBZ that/IN you/PRP sing/VBP words/NNS as/IN you/PRP speak/VBP them/PRP --/: in/IN a/DT continuous/JJ blending/NN of/IN syllables/NNS and/CC words/NNS ./.","case(essence-2, In-1) nmod:in(states-5, essence-2) nsubj(states-5, it-4) root(ROOT-0, states-5) mark(sing-8, that-6) nsubj(sing-8, you-7) ccomp(states-5, sing-8) dobj(sing-8, words-9) mark(speak-12, as-10) nsubj(speak-12, you-11) advcl(sing-8, speak-12) dobj(speak-12, them-13) case(blending-18, in-15) det(blending-18, a-16) amod(blending-18, continuous-17) nmod:in(speak-12, blending-18) case(syllables-20, of-19) nmod:of(blending-18, syllables-20) cc(syllables-20, and-21) nmod:of(blending-18, words-22) conj:and(syllables-20, words-22)  "
"Feelingful functions <p> This accounts for at least some of music 's power in the functional realm of communication , particularly the aspect of lending potency to verbal communications via songs and commercials .","Feelingful/JJ functions/NNS <p>/VBP This/DT accounts/VBZ for/IN at/IN least/JJS some/DT of/IN music/NN 's/POS power/NN in/IN the/DT functional/JJ realm/NN of/IN communication/NN ,/, particularly/RB the/DT aspect/NN of/IN lending/NN potency/NN to/TO verbal/JJ communications/NNS via/IN songs/NNS and/CC commercials/NNS ./.","amod(functions-2, Feelingful-1) nsubj(<p>-3, functions-2) root(ROOT-0, <p>-3) nsubj(accounts-5, This-4) ccomp(<p>-3, accounts-5) case(some-9, for-6) case(least-8, at-7) advmod(some-9, least-8) nmod:for(accounts-5, some-9) case(power-13, of-10) nmod:poss(power-13, music-11) case(music-11, 's-12) nmod:of(some-9, power-13) case(realm-17, in-14) det(realm-17, the-15) amod(realm-17, functional-16) nmod:in(power-13, realm-17) case(communication-19, of-18) nmod:of(realm-17, communication-19) advmod(some-9, particularly-21) det(aspect-23, the-22) dep(some-9, aspect-23) case(potency-26, of-24) compound(potency-26, lending-25) nmod:of(aspect-23, potency-26) case(communications-29, to-27) amod(communications-29, verbal-28) nmod:to(accounts-5, communications-29) case(songs-31, via-30) nmod:via(communications-29, songs-31) cc(songs-31, and-32) nmod:via(communications-29, commercials-33) conj:and(songs-31, commercials-33)  "
"A noted Brazilian chronicler writes that rock "" exerted great influence "" not so much in terms of attempts at copies , but rather "" blending into the corpus of MPB. ""","A/DT noted/JJ Brazilian/JJ chronicler/NN writes/VBZ that/DT rock/NN ''/'' exerted/VBN great/JJ influence/NN ''/'' not/RB so/RB much/RB in/IN terms/NNS of/IN attempts/NNS at/IN copies/NNS ,/, but/CC rather/RB ''/'' blending/VBG into/IN the/DT corpus/NN of/IN MPB/NNP ./. ''/''","det(chronicler-4, A-1) amod(chronicler-4, noted-2) amod(chronicler-4, Brazilian-3) nsubj(writes-5, chronicler-4) root(ROOT-0, writes-5) det(rock-7, that-6) dobj(writes-5, rock-7) acl(rock-7, exerted-9) amod(influence-11, great-10) dobj(exerted-9, influence-11) neg(much-15, not-13) advmod(much-15, so-14) amod(influence-11, much-15) case(terms-17, in-16) nmod:in(much-15, terms-17) case(attempts-19, of-18) nmod:of(terms-17, attempts-19) case(copies-21, at-20) nmod:at(attempts-19, copies-21) cc(exerted-9, but-23) advmod(exerted-9, rather-24) acl(rock-7, blending-26) conj:negcc(exerted-9, blending-26) case(corpus-29, into-27) det(corpus-29, the-28) nmod:into(blending-26, corpus-29) case(MPB-31, of-30) nmod:of(corpus-29, MPB-31)  "
"<p> Color images can be made by taking three black-and-white frames in succession and blending ( "" registering "" ) them on one another in the three color-planes of a television screen .",<p>/NNP Color/NNP images/NNS can/MD be/VB made/VBN by/IN taking/VBG three/CD black-and-white/JJ frames/NNS in/IN succession/NN and/CC blending/NN -LRB-/-LRB- ''/NNP registering/NNP ''/'' -RRB-/-RRB- them/PRP on/IN one/CD another/DT in/IN the/DT three/CD color-planes/NNS of/IN a/DT television/NN screen/NN ./.,"compound(images-3, <p>-1) compound(images-3, Color-2) nsubjpass(made-6, images-3) aux(made-6, can-4) auxpass(made-6, be-5) root(ROOT-0, made-6) mark(taking-8, by-7) advcl(made-6, taking-8) nummod(frames-11, three-9) amod(frames-11, black-and-white-10) nsubj(them-21, frames-11) case(succession-13, in-12) nmod:in(frames-11, succession-13) cc(succession-13, and-14) nmod:in(frames-11, blending-15) conj:and(succession-13, blending-15) dep(succession-13, ''-17) dep(''-17, registering-18) xcomp(taking-8, them-21) case(one-23, on-22) nmod:on(taking-8, one-23) dep(one-23, another-24) case(color-planes-28, in-25) det(color-planes-28, the-26) nummod(color-planes-28, three-27) nmod:in(taking-8, color-planes-28) case(screen-32, of-29) det(screen-32, a-30) compound(screen-32, television-31) nmod:of(color-planes-28, screen-32)  "
"1 In a swap , a nongovernmental organization ( NGO ) would purchase part of a developing country 's debt from the lending bank .","1/LS In/IN a/DT swap/NN ,/, a/DT nongovernmental/JJ organization/NN -LRB-/-LRB- NGO/NNP -RRB-/-RRB- would/MD purchase/VB part/NN of/IN a/DT developing/VBG country/NN 's/POS debt/NN from/IN the/DT lending/VBG bank/NN ./.","dep(purchase-13, 1-1) case(swap-4, In-2) det(swap-4, a-3) nmod:in(purchase-13, swap-4) det(organization-8, a-6) amod(organization-8, nongovernmental-7) nsubj(purchase-13, organization-8) appos(organization-8, NGO-10) aux(purchase-13, would-12) root(ROOT-0, purchase-13) dobj(purchase-13, part-14) case(debt-20, of-15) det(country-18, a-16) amod(country-18, developing-17) nmod:poss(debt-20, country-18) case(country-18, 's-19) nmod:of(part-14, debt-20) case(bank-24, from-21) det(bank-24, the-22) amod(bank-24, lending-23) nmod:from(purchase-13, bank-24)  "
"Even a clip of Mussolini addressing a crowd in the Piazza Venezia , a shot from Stern 's subversive portrait of Lester , finds its way into this finale , lending irony to Levy 's assertion that "" we are ... the sum total of our choices . ""","Even/RB a/DT clip/NN of/IN Mussolini/NNP addressing/VBG a/DT crowd/NN in/IN the/DT Piazza/NNP Venezia/NNP ,/, a/DT shot/NN from/IN Stern/NNP 's/POS subversive/JJ portrait/NN of/IN Lester/NNP ,/, finds/VBZ its/PRP$ way/NN into/IN this/DT finale/NN ,/, lending/VBG irony/NN to/TO Levy/NNP 's/POS assertion/NN that/DT ''/'' we/PRP are/VBP .../: the/DT sum/NN total/NN of/IN our/PRP$ choices/NNS ./. ''/''","advmod(clip-3, Even-1) det(clip-3, a-2) nsubj(finds-24, clip-3) case(Mussolini-5, of-4) nmod:of(clip-3, Mussolini-5) acl(Mussolini-5, addressing-6) det(crowd-8, a-7) dobj(addressing-6, crowd-8) case(Venezia-12, in-9) det(Venezia-12, the-10) compound(Venezia-12, Piazza-11) nmod:in(crowd-8, Venezia-12) det(shot-15, a-14) appos(clip-3, shot-15) case(portrait-20, from-16) nmod:poss(portrait-20, Stern-17) case(Stern-17, 's-18) amod(portrait-20, subversive-19) nmod:from(shot-15, portrait-20) case(Lester-22, of-21) nmod:of(portrait-20, Lester-22) root(ROOT-0, finds-24) nmod:poss(way-26, its-25) dobj(finds-24, way-26) case(finale-29, into-27) det(finale-29, this-28) nmod:into(finds-24, finale-29) advcl(finds-24, lending-31) iobj(lending-31, irony-32) case(assertion-36, to-33) nmod:poss(assertion-36, Levy-34) case(Levy-34, 's-35) nmod:to(irony-32, assertion-36) dobj(lending-31, that-37) nsubj(total-44, we-39) cop(total-44, are-40) det(total-44, the-42) compound(total-44, sum-43) acl:relcl(that-37, total-44) case(choices-47, of-45) nmod:poss(choices-47, our-46) nmod:of(total-44, choices-47)  "
