sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability
"William James 's transformation of psychology from philosophical colony to independent science ; his brother 's arduous unsettling , masterful novels of consciousness ; Gertrude Stein 's reinvention of America ( and Americans ) in the name of a distinctly American language -- these were all expressions of the same bravado .","William/NNP James/NNP 's/POS transformation/NN of/IN psychology/NN from/IN philosophical/JJ colony/NN to/TO independent/JJ science/NN ;/: his/PRP$ brother/NN 's/POS arduous/JJ unsettling/JJ ,/, masterful/JJ novels/NNS of/IN consciousness/NN ;/: Gertrude/NNP Stein/NNP 's/POS reinvention/NN of/IN America/NNP -LRB-/-LRB- and/NNP Americans/NNPS -RRB-/-RRB- in/IN the/DT name/NN of/IN a/DT distinctly/RB American/JJ language/NN --/: these/DT were/VBD all/DT expressions/NNS of/IN the/DT same/JJ bravado/NN ./.","compound(James-2, William-1) nmod:poss(transformation-4, James-2) case(James-2, 's-3) nsubj(expressions-47, transformation-4) case(psychology-6, of-5) nmod:of(transformation-4, psychology-6) case(colony-9, from-7) amod(colony-9, philosophical-8) nmod:from(psychology-6, colony-9) case(science-12, to-10) amod(science-12, independent-11) nmod:to(colony-9, science-12) nmod:poss(brother-15, his-14) nmod:poss(novels-21, brother-15) case(brother-15, 's-16) amod(unsettling-18, arduous-17) amod(novels-21, unsettling-18) amod(novels-21, masterful-20) dep(transformation-4, novels-21) case(consciousness-23, of-22) nmod:of(novels-21, consciousness-23) compound(Stein-26, Gertrude-25) nmod:poss(reinvention-28, Stein-26) case(Stein-26, 's-27) dep(transformation-4, reinvention-28) case(America-30, of-29) nmod:of(reinvention-28, America-30) compound(Americans-33, and-32) appos(transformation-4, Americans-33) case(name-37, in-35) det(name-37, the-36) nmod:in(transformation-4, name-37) case(language-42, of-38) det(language-42, a-39) advmod(American-41, distinctly-40) amod(language-42, American-41) nmod:of(name-37, language-42) dep(language-42, these-44) cop(expressions-47, were-45) det(expressions-47, all-46) root(ROOT-0, expressions-47) case(bravado-51, of-48) det(bravado-51, the-49) amod(bravado-51, same-50) nmod:of(expressions-47, bravado-51)  ",brother,15,"nmod:poss(brother-15, his-14) case(brother-15, 's-16) nmod:poss(novels-21, brother-15) ","to independent science ; his brother 's arduous unsettling , masterful",NN,[],,,,,[],[],[],[],[],[],[],[],['novels'],['his'],[],[],[],[],,,singular,,,unknown
"When Matisse 's "" La Femme au chapeau "" -- the first of his works that Stein and her brother Leo bought-was exhibited at the autumn salon in Paris in 1905 , "" it infuriated the public , they tried to scratch off the paint . ""","When/WRB Matisse/NNP 's/NNP ''/'' La/NNP Femme/VBP au/NN chapeau/JJ ''/'' --/: the/DT first/JJ of/IN his/PRP$ works/NNS that/IN Stein/NNP and/CC her/PRP$ brother/NN Leo/NNP bought-was/NNPS exhibited/VBD at/IN the/DT autumn/NN salon/NN in/IN Paris/NNP in/IN 1905/CD ,/, ''/'' it/PRP infuriated/VBD the/DT public/NN ,/, they/PRP tried/VBD to/TO scratch/VB off/RP the/DT paint/NN ./. ''/''","advmod(Femme-6, When-1) compound(La-5, Matisse-2) compound(La-5, 's-3) nsubj(Femme-6, La-5) advcl(tried-40, Femme-6) dobj(Femme-6, au-7) amod(au-7, chapeau-8) det(first-12, the-11) dep(au-7, first-12) case(works-15, of-13) nmod:poss(works-15, his-14) nmod:of(first-12, works-15) mark(exhibited-23, that-16) nsubj(exhibited-23, Stein-17) cc(Stein-17, and-18) nmod:poss(bought-was-22, her-19) compound(bought-was-22, brother-20) compound(bought-was-22, Leo-21) conj:and(Stein-17, bought-was-22) nsubj(exhibited-23, bought-was-22) ccomp(Femme-6, exhibited-23) case(salon-27, at-24) det(salon-27, the-25) compound(salon-27, autumn-26) nmod:at(exhibited-23, salon-27) case(Paris-29, in-28) nmod:in(salon-27, Paris-29) case(1905-31, in-30) nmod:in(exhibited-23, 1905-31) nsubj(infuriated-35, it-34) parataxis(tried-40, infuriated-35) det(public-37, the-36) dobj(infuriated-35, public-37) nsubj(tried-40, they-39) nsubj(scratch-42, they-39) root(ROOT-0, tried-40) mark(scratch-42, to-41) xcomp(tried-40, scratch-42) compound:prt(scratch-42, off-43) det(paint-45, the-44) dobj(scratch-42, paint-45)  ",brother,20,"compound(bought-was-22, brother-20) ",works that Stein and her brother Leo bought-was exhibited at the,NN,[],,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,,,unknown
"Although Stein had known the two artists , and with her brothers collected their works , since 1905 -- she introduced them to each other -- they were particularly on her mind during this transitional period in her writing .","Although/IN Stein/NNP had/VBD known/VBN the/DT two/CD artists/NNS ,/, and/CC with/IN her/PRP$ brothers/NNS collected/VBD their/PRP$ works/NNS ,/, since/IN 1905/CD --/: she/PRP introduced/VBD them/PRP to/TO each/DT other/JJ --/: they/PRP were/VBD particularly/RB on/IN her/PRP$ mind/NN during/IN this/DT transitional/JJ period/NN in/IN her/PRP$ writing/NN ./.","mark(known-4, Although-1) nsubj(known-4, Stein-2) aux(known-4, had-3) advcl(mind-32, known-4) det(artists-7, the-5) nummod(artists-7, two-6) dobj(known-4, artists-7) cc(artists-7, and-9) mark(collected-13, with-10) nmod:poss(brothers-12, her-11) nsubj(collected-13, brothers-12) dobj(known-4, collected-13) conj:and(artists-7, collected-13) nmod:poss(works-15, their-14) dobj(collected-13, works-15) case(1905-18, since-17) nmod:since(collected-13, 1905-18) nsubj(introduced-21, she-20) parataxis(mind-32, introduced-21) dobj(introduced-21, them-22) case(other-25, to-23) det(other-25, each-24) nmod:to(introduced-21, other-25) nsubj(mind-32, they-27) cop(mind-32, were-28) advmod(mind-32, particularly-29) case(mind-32, on-30) nmod:poss(mind-32, her-31) root(ROOT-0, mind-32) case(period-36, during-33) det(period-36, this-34) amod(period-36, transitional-35) nmod:during(mind-32, period-36) case(writing-39, in-37) nmod:poss(writing-39, her-38) nmod:in(period-36, writing-39)  ",brothers,12,"nmod:poss(brothers-12, her-11) nsubj(collected-13, brothers-12) ","artists , and with her brothers collected their works , since",NNS,[],collected,VBD,subject,[],[],[],[],[],[],[],[],[],[],['her'],[],[],[],[],,,plural,ambiguous,,unknown
"With the death of his younger sister in Trinidad and the premature death in London of his younger brother Shiva Naipaul , also a novelist , travel writer , and harsh critic of the Third World , and with his own accumulation of years , a change has come over him .","With/IN the/DT death/NN of/IN his/PRP$ younger/JJR sister/NN in/IN Trinidad/NNP and/CC the/DT premature/JJ death/NN in/IN London/NNP of/IN his/PRP$ younger/JJR brother/NN Shiva/NN Naipaul/NN ,/, also/RB a/DT novelist/NN ,/, travel/NN writer/NN ,/, and/CC harsh/JJ critic/NN of/IN the/DT Third/NNP World/NNP ,/, and/CC with/IN his/PRP$ own/JJ accumulation/NN of/IN years/NNS ,/, a/DT change/NN has/VBZ come/VBN over/IN him/PRP ./.","case(death-3, With-1) det(death-3, the-2) nmod:with(come-49, death-3) case(sister-7, of-4) nmod:poss(sister-7, his-5) amod(sister-7, younger-6) nmod:of(death-3, sister-7) case(Trinidad-9, in-8) nmod:in(sister-7, Trinidad-9) cc(sister-7, and-10) det(death-13, the-11) amod(death-13, premature-12) nmod:of(death-3, death-13) conj:and(sister-7, death-13) conj:and(sister-7, death-13') conj:and(sister-7, death-13'') conj:and(death-13, death-13') conj:and(death-13, death-13'') case(London-15, in-14) nmod:in(death-13, London-15) case(Naipaul-21, of-16) nmod:poss(Naipaul-21, his-17) amod(Naipaul-21, younger-18) compound(Naipaul-21, brother-19) compound(Naipaul-21, Shiva-20) nmod:of(London-15, Naipaul-21) advmod(novelist-25, also-23) det(novelist-25, a-24) conj(London-15, novelist-25) compound(writer-28, travel-27) appos(novelist-25, writer-28) cc(death-13, and-30) amod(critic-32, harsh-31) conj(London-15, critic-32) case(World-36, of-33) det(World-36, the-34) compound(World-36, Third-35) nmod:of(critic-32, World-36) cc(death-13, and-38) case(accumulation-42, with-39) nmod:poss(accumulation-42, his-40) amod(accumulation-42, own-41) nmod:with(death-13', accumulation-42) case(years-44, of-43) nmod:of(accumulation-42, years-44) det(change-47, a-46) nsubj(come-49, change-47) aux(come-49, has-48) root(ROOT-0, come-49) case(him-51, over-50) nmod:over(come-49, him-51)  ",brother,19,"compound(Naipaul-21, brother-19) ","in London of his younger brother Shiva Naipaul , also a",NN,[],,,,,[],[],[],[],[],[],['Naipaul'],[],[],[],[],[],[],[],,,singular,,,unknown
"<p> To appease the yidam , Bhirendra 's parents asked his mother 's brother to become his guru .","<p>/VBN To/TO appease/VB the/DT yidam/NN ,/, Bhirendra/NNP 's/POS parents/NNS asked/VBD his/PRP$ mother/NN 's/POS brother/NN to/TO become/VB his/PRP$ guru/NN ./.","advcl(asked-10, <p>-1) mark(appease-3, To-2) xcomp(<p>-1, appease-3) det(yidam-5, the-4) dobj(appease-3, yidam-5) nmod:poss(parents-9, Bhirendra-7) case(Bhirendra-7, 's-8) nsubj(asked-10, parents-9) root(ROOT-0, asked-10) nmod:poss(mother-12, his-11) nmod:poss(brother-14, mother-12) case(mother-12, 's-13) dobj(asked-10, brother-14) mark(become-16, to-15) acl(brother-14, become-16) nmod:poss(guru-18, his-17) xcomp(become-16, guru-18)  ",brother,14,"nmod:poss(brother-14, mother-12) acl(brother-14, become-16) dobj(asked-10, brother-14) ",parents asked his mother 's brother to become his guru .,NN,[],asked,VBD,object,[],[],[],[],[],[],[],[],[],[],['mother'],[],[],[],[],,,singular,ambiguous,,unknown
"The poem 's next verse says : "" Nine great songs / I learned from / My mother 's brother / And of Odrorir / The noble mead / I drank . """,The/DT poem/NN 's/POS next/JJ verse/NN says/VBZ :/: ''/'' Nine/CD great/JJ songs/NNS //: I/PRP learned/VBD from/IN //VBG My/PRP$ mother/NN 's/POS brother/NN //: And/CC of/IN Odrorir/NNP //: The/DT noble/JJ mead/JJ //: I/PRP drank/VBD ./. ''/'',"det(poem-2, The-1) nmod:poss(verse-5, poem-2) case(poem-2, 's-3) amod(verse-5, next-4) nsubj(says-6, verse-5) root(ROOT-0, says-6) nummod(songs-11, Nine-9) amod(songs-11, great-10) nsubj(drank-31, songs-11) nsubj(learned-14, I-13) dep(songs-11, learned-14) mark(/-16, from-15) advcl(learned-14, /-16) nmod:poss(mother-18, My-17) nmod:poss(brother-20, mother-18) case(mother-18, 's-19) dobj(/-16, brother-20) dep(brother-20, And-22) case(Odrorir-24, of-23) nmod:of(And-22, Odrorir-24) det(mead-28, The-26) amod(mead-28, noble-27) dep(I-30, mead-28) parataxis(And-22, I-30) parataxis(says-6, drank-31)  ",brother,20,"nmod:poss(brother-20, mother-18) dep(brother-20, And-22) dobj(/-16, brother-20) ",from / My mother 's brother / And of Odrorir /,NN,[],,,,,[],[],[],[],[],[],[],[],[],['mother'],[],[],[],[],,,singular,,,unknown
"Odin was himself descended from giants , and he and his brothers created the world from the body of the even older giant Ymir .","Odin/NNP was/VBD himself/PRP descended/VBN from/IN giants/NNS ,/, and/CC he/PRP and/CC his/PRP$ brothers/NNS created/VBD the/DT world/NN from/IN the/DT body/NN of/IN the/DT even/RB older/JJR giant/JJ Ymir/NN ./.","nsubjpass(descended-4, Odin-1) auxpass(descended-4, was-2) dobj(descended-4, himself-3) root(ROOT-0, descended-4) case(giants-6, from-5) nmod:from(descended-4, giants-6) cc(descended-4, and-8) nsubj(created-13, he-9) cc(he-9, and-10) nmod:poss(brothers-12, his-11) conj:and(he-9, brothers-12) nsubj(created-13, brothers-12) conj:and(descended-4, created-13) det(world-15, the-14) dobj(created-13, world-15) case(body-18, from-16) det(body-18, the-17) nmod:from(created-13, body-18) case(Ymir-24, of-19) det(Ymir-24, the-20) advmod(older-22, even-21) amod(Ymir-24, older-22) amod(Ymir-24, giant-23) nmod:of(body-18, Ymir-24)  ",brothers,12,"nmod:poss(brothers-12, his-11) conj:and(he-9, brothers-12) nsubj(created-13, brothers-12) ",", and he and his brothers created the world from the",NNS,[],created,VBD,subject,[],[],[],[],[],[],"[('and', 'he')]",[],[],[],['his'],[],[],[],[],,,plural,ambiguous,,unknown
"To do so , he first engages in a series of strategies of the trickster type : he tricks nine men laboring in a field so that they all kill each other , whereupon he hires himself out to work for their master , who happens to be Suttung 's brother .","To/TO do/VB so/RB ,/, he/PRP first/RB engages/VBZ in/IN a/DT series/NN of/IN strategies/NNS of/IN the/DT trickster/NN type/NN :/: he/PRP tricks/VBZ nine/CD men/NNS laboring/VBG in/IN a/DT field/NN so/RB that/IN they/PRP all/RB kill/VB each/DT other/JJ ,/, whereupon/NN he/PRP hires/VBZ himself/PRP out/RP to/TO work/VB for/IN their/PRP$ master/NN ,/, who/WP happens/VBZ to/TO be/VB Suttung/NNP 's/POS brother/NN ./.","mark(do-2, To-1) advcl(engages-7, do-2) advmod(do-2, so-3) nsubj(engages-7, he-5) advmod(engages-7, first-6) root(ROOT-0, engages-7) case(series-10, in-8) det(series-10, a-9) nmod:in(engages-7, series-10) case(strategies-12, of-11) nmod:of(series-10, strategies-12) case(type-16, of-13) det(type-16, the-14) compound(type-16, trickster-15) nmod:of(strategies-12, type-16) nsubj(tricks-19, he-18) parataxis(engages-7, tricks-19) nummod(men-21, nine-20) dobj(tricks-19, men-21) acl(men-21, laboring-22) case(field-25, in-23) det(field-25, a-24) nmod:in(laboring-22, field-25) mark(kill-30, so-26) mwe(so-26, that-27) nsubj(kill-30, they-28) advmod(kill-30, all-29) advcl(laboring-22, kill-30) det(whereupon-34, each-31) amod(whereupon-34, other-32) dobj(kill-30, whereupon-34) nsubj(hires-36, he-35) dep(kill-30, hires-36) dobj(hires-36, himself-37) compound:prt(hires-36, out-38) mark(work-40, to-39) advcl(hires-36, work-40) case(master-43, for-41) nmod:poss(master-43, their-42) nmod:for(work-40, master-43) nsubj(happens-46, master-43) nsubj(brother-51, master-43) ref(master-43, who-45) acl:relcl(master-43, happens-46) mark(brother-51, to-47) cop(brother-51, be-48) nmod:poss(brother-51, Suttung-49) case(Suttung-49, 's-50) xcomp(happens-46, brother-51)  ",brother,51,"nsubj(brother-51, master-43) mark(brother-51, to-47) cop(brother-51, be-48) nmod:poss(brother-51, Suttung-49) xcomp(happens-46, brother-51) ",happens to be Suttung 's brother .,NN,[],be,VB,object,[],[],[],[],[],[],[],[],[],[],['Suttung'],[],[],[],[],,,singular,ambiguous,,unknown
"Odin then persuades the brother to help him bore a hole in the mountain in which Suttung lives , with his daughter the beautiful giantess Gunnlodh .","Odin/NNP then/RB persuades/VBZ the/DT brother/NN to/TO help/VB him/PRP bore/VBD a/DT hole/NN in/IN the/DT mountain/NN in/IN which/WDT Suttung/NNP lives/VBZ ,/, with/IN his/PRP$ daughter/NN the/DT beautiful/JJ giantess/NNS Gunnlodh/VBP ./.","nsubj(persuades-3, Odin-1) advmod(persuades-3, then-2) root(ROOT-0, persuades-3) det(brother-5, the-4) dobj(persuades-3, brother-5) mark(help-7, to-6) acl(brother-5, help-7) nsubj(bore-9, him-8) ccomp(help-7, bore-9) det(hole-11, a-10) dobj(bore-9, hole-11) case(mountain-14, in-12) det(mountain-14, the-13) nmod:in(bore-9, mountain-14) nmod:in(lives-18, mountain-14) case(which-16, in-15) ref(mountain-14, which-16) nsubj(lives-18, Suttung-17) acl:relcl(mountain-14, lives-18) case(daughter-22, with-20) nmod:poss(daughter-22, his-21) nmod:with(bore-9, daughter-22) det(giantess-25, the-23) amod(giantess-25, beautiful-24) nsubj(Gunnlodh-26, giantess-25) acl:relcl(daughter-22, Gunnlodh-26)  ",brother,5,"det(brother-5, the-4) acl(brother-5, help-7) dobj(persuades-3, brother-5) ",Odin then persuades the brother to help him bore a,NN,[],persuades,VBZ,object,[],[],[],[],[],['the'],[],[],[],[],[],[],[],[],[],,,singular,singular,,unknown
"Two sons of Odin , two sons of Thor , and Baldur and his brother are among the gods that survive : they sit in council and remember their runes , their ancestral wisdom .","Two/CD sons/NNS of/IN Odin/NNP ,/, two/CD sons/NNS of/IN Thor/NNP ,/, and/CC Baldur/NNP and/CC his/PRP$ brother/NN are/VBP among/IN the/DT gods/NNS that/WDT survive/VBP :/: they/PRP sit/VBP in/IN council/NN and/CC remember/VBP their/PRP$ runes/NNS ,/, their/PRP$ ancestral/JJ wisdom/NN ./.","nummod(sons-2, Two-1) nsubj(gods-19, sons-2) case(Odin-4, of-3) nmod:of(sons-2, Odin-4) nummod(sons-7, two-6) conj:and(sons-2, sons-7) nsubj(gods-19, sons-7) case(Thor-9, of-8) nmod:of(sons-7, Thor-9) cc(sons-2, and-11) conj:and(sons-2, Baldur-12) nsubj(gods-19, Baldur-12) cc(Baldur-12, and-13) nmod:poss(brother-15, his-14) conj:and(sons-2, brother-15) conj:and(Baldur-12, brother-15) cop(gods-19, are-16) case(gods-19, among-17) det(gods-19, the-18) root(ROOT-0, gods-19) nsubj(survive-21, gods-19) ref(gods-19, that-20) acl:relcl(gods-19, survive-21) nsubj(sit-24, they-23) nsubj(remember-28, they-23) parataxis(gods-19, sit-24) case(council-26, in-25) nmod:in(sit-24, council-26) cc(sit-24, and-27) parataxis(gods-19, remember-28) conj:and(sit-24, remember-28) nmod:poss(runes-30, their-29) dobj(remember-28, runes-30) nmod:poss(wisdom-34, their-32) amod(wisdom-34, ancestral-33) appos(runes-30, wisdom-34)  ",brother,15,"nmod:poss(brother-15, his-14) conj:and(sons-2, brother-15) conj:and(Baldur-12, brother-15) ",", and Baldur and his brother are among the gods that",NN,[],,,,,[],[],[],[],[],"[('and', 'sons'), ('and', 'Baldur')]",[],[],[],['his'],[],[],[],[],,,singular,,,unknown
"<p> My client Kim remembered her mother talking about her shortly before her birth , telling her brother that she was going to be born . ""","<p>/RB My/PRP$ client/NN Kim/NNP remembered/VBD her/PRP$ mother/NN talking/VBG about/IN her/PRP shortly/RB before/IN her/PRP$ birth/NN ,/, telling/VBG her/PRP$ brother/NN that/IN she/PRP was/VBD going/VBG to/TO be/VB born/VBN ./. ''/''","advmod(remembered-5, <p>-1) nmod:poss(Kim-4, My-2) compound(Kim-4, client-3) nsubj(remembered-5, Kim-4) root(ROOT-0, remembered-5) nmod:poss(mother-7, her-6) dobj(remembered-5, mother-7) acl(mother-7, talking-8) case(her-10, about-9) nmod:about(talking-8, her-10) advmod(talking-8, shortly-11) case(birth-14, before-12) nmod:poss(birth-14, her-13) nmod:before(talking-8, birth-14) advcl(talking-8, telling-16) nmod:poss(brother-18, her-17) dobj(telling-16, brother-18) mark(going-22, that-19) nsubj(going-22, she-20) nsubjpass(born-25, she-20) aux(going-22, was-21) ccomp(telling-16, going-22) mark(born-25, to-23) auxpass(born-25, be-24) xcomp(going-22, born-25)  ",brother,18,"nmod:poss(brother-18, her-17) dobj(telling-16, brother-18) ","her birth , telling her brother that she was going to",NN,[],telling,VBG,object,[],[],[],[],[],[],[],[],[],[],['her'],[],[],[],[],,,singular,ambiguous,,unknown
"<p> An immediate conclusion from this proposed view is that when we confront the question , "" Am I my brother 's my sister 's keeper ? ""","<p>/VB An/DT immediate/JJ conclusion/NN from/IN this/DT proposed/VBN view/NN is/VBZ that/IN when/WRB we/PRP confront/VBP the/DT question/NN ,/, ''/'' Am/VBP I/PRP my/PRP$ brother/NN 's/VBZ my/PRP$ sister/NN 's/POS keeper/NN ?/. ''/''","csubj(is-9, <p>-1) det(conclusion-4, An-2) amod(conclusion-4, immediate-3) dobj(<p>-1, conclusion-4) case(view-8, from-5) det(view-8, this-6) amod(view-8, proposed-7) nmod:from(<p>-1, view-8) ccomp(keeper-26, is-9) mark(confront-13, that-10) advmod(confront-13, when-11) nsubj(confront-13, we-12) ccomp(is-9, confront-13) det(question-15, the-14) dobj(confront-13, question-15) dep(I-19, Am-18) parataxis(keeper-26, I-19) nmod:poss(brother-21, my-20) nsubj(keeper-26, brother-21) cop(keeper-26, 's-22) nmod:poss(sister-24, my-23) nmod:poss(keeper-26, sister-24) case(sister-24, 's-25) root(ROOT-0, keeper-26)  ",brother,21,"nmod:poss(brother-21, my-20) nsubj(keeper-26, brother-21) ",", "" Am I my brother 's my sister 's keeper",NN,[],,,subject,[],[],[],[],[],[],[],[],[],[],['my'],[],[],[],[],,,singular,,,unknown
"<p> But , we may ask , if I am to keep my brother -- love my neighbor -- who is my brother ?","<p>/VB But/CC ,/, we/PRP may/MD ask/VB ,/, if/IN I/PRP am/VBP to/TO keep/VB my/PRP$ brother/NN --/: love/VB my/PRP$ neighbor/NN --/: who/WP is/VBZ my/PRP$ brother/NN ?/.","root(ROOT-0, <p>-1) advmod(<p>-1, But-2) nsubj(ask-6, we-4) aux(ask-6, may-5) parataxis(<p>-1, ask-6) mark(am-10, if-8) nsubj(am-10, I-9) nsubj(keep-12, I-9) advcl(<p>-1, am-10) mark(keep-12, to-11) xcomp(am-10, keep-12) nmod:poss(brother-14, my-13) dobj(keep-12, brother-14) nsubj(brother-23, brother-14) dep(brother-14, love-16) nmod:poss(neighbor-18, my-17) dobj(love-16, neighbor-18) ref(brother-14, who-20) cop(brother-23, is-21) nmod:poss(brother-23, my-22) acl:relcl(brother-14, brother-23)  ",brother,14,"nmod:poss(brother-14, my-13) dep(brother-14, love-16) ref(brother-14, who-20) acl:relcl(brother-14, brother-23) dobj(keep-12, brother-14) nsubj(brother-23, brother-14) ",I am to keep my brother -- love my neighbor --,NN,[],is,VBZ,subject,[],[],[],[],[],[],[],[],[],[],['my'],[],[],[],[],,,singular,singular,,unknown
"<p> But , we may ask , if I am to keep my brother -- love my neighbor -- who is my brother ?","<p>/VB But/CC ,/, we/PRP may/MD ask/VB ,/, if/IN I/PRP am/VBP to/TO keep/VB my/PRP$ brother/NN --/: love/VB my/PRP$ neighbor/NN --/: who/WP is/VBZ my/PRP$ brother/NN ?/.","root(ROOT-0, <p>-1) advmod(<p>-1, But-2) nsubj(ask-6, we-4) aux(ask-6, may-5) parataxis(<p>-1, ask-6) mark(am-10, if-8) nsubj(am-10, I-9) nsubj(keep-12, I-9) advcl(<p>-1, am-10) mark(keep-12, to-11) xcomp(am-10, keep-12) nmod:poss(brother-14, my-13) dobj(keep-12, brother-14) nsubj(brother-23, brother-14) dep(brother-14, love-16) nmod:poss(neighbor-18, my-17) dobj(love-16, neighbor-18) ref(brother-14, who-20) cop(brother-23, is-21) nmod:poss(brother-23, my-22) acl:relcl(brother-14, brother-23)  ",brother,23,"nsubj(brother-23, brother-14) cop(brother-23, is-21) nmod:poss(brother-23, my-22) acl:relcl(brother-14, brother-23) ",neighbor -- who is my brother ?,NN,[],is,VBZ,object,[],[],[],[],[],[],[],[],[],[],['my'],[],[],[],[],,,singular,singular,,unknown
"The bear , the deer , the great eagle , these are our brothers .","The/DT bear/NN ,/, the/DT deer/NNS ,/, the/DT great/JJ eagle/NN ,/, these/DT are/VBP our/PRP$ brothers/NNS ./.","det(bear-2, The-1) nsubj(brothers-14, bear-2) det(deer-5, the-4) appos(bear-2, deer-5) det(eagle-9, the-7) amod(eagle-9, great-8) appos(bear-2, eagle-9) appos(bear-2, these-11) cop(brothers-14, are-12) nmod:poss(brothers-14, our-13) root(ROOT-0, brothers-14)  ",brothers,14,"nsubj(brothers-14, bear-2) cop(brothers-14, are-12) nmod:poss(brothers-14, our-13) root(ROOT-0, brothers-14) ","eagle , these are our brothers .",NNS,[],are,VBP,object,[],[],[],[],[],[],[],[],[],[],['our'],[],[],[],[],,,plural,plural,,unknown
The rivers are our brothers ....,The/DT rivers/NNS are/VBP our/PRP$ brothers/NNS .../:,"det(rivers-2, The-1) nsubj(brothers-5, rivers-2) cop(brothers-5, are-3) nmod:poss(brothers-5, our-4) root(ROOT-0, brothers-5)  ",brothers,5,"nsubj(brothers-5, rivers-2) cop(brothers-5, are-3) nmod:poss(brothers-5, our-4) root(ROOT-0, brothers-5) ",The rivers are our brothers ....,NNS,[],are,VBP,object,[],[],[],[],[],[],[],[],[],[],['our'],[],[],[],[],,,plural,plural,,unknown
"<p> Shall we not admit that this is a good answer to the question , "" Who is my mother and my brothers ? ""","<p>/NNP Shall/NNP we/PRP not/RB admit/VBP that/IN this/DT is/VBZ a/DT good/JJ answer/NN to/TO the/DT question/NN ,/, ''/'' Who/WP is/VBZ my/PRP$ mother/NN and/CC my/PRP$ brothers/NNS ?/. ''/''","compound(Shall-2, <p>-1) nsubj(admit-5, Shall-2) dep(Shall-2, we-3) neg(admit-5, not-4) root(ROOT-0, admit-5) mark(answer-11, that-6) nsubj(answer-11, this-7) cop(answer-11, is-8) det(answer-11, a-9) amod(answer-11, good-10) ccomp(admit-5, answer-11) case(question-14, to-12) det(question-14, the-13) nmod:to(answer-11, question-14) nsubj(mother-20, question-14) ref(question-14, Who-17) cop(mother-20, is-18) nmod:poss(mother-20, my-19) acl:relcl(question-14, mother-20) cc(mother-20, and-21) nmod:poss(brothers-23, my-22) acl:relcl(question-14, brothers-23) conj:and(mother-20, brothers-23)  ",brothers,23,"nmod:poss(brothers-23, my-22) acl:relcl(question-14, brothers-23) conj:and(mother-20, brothers-23) ","is my mother and my brothers ? """,NNS,[],,,,,[],[],[],[],[],"[('and', 'mother')]",[],[],[],['my'],[],[],[],[],,,plural,,,unknown
"Are not the rivers and the meadows , the flowers and the ponies , among those "" who do the will of our Father in heaven , "" and therefore are entitled to be considered our "" brother and sister and mother "" ?","Are/VBP not/RB the/DT rivers/NNS and/CC the/DT meadows/NNS ,/, the/DT flowers/NNS and/CC the/DT ponies/NNS ,/, among/IN those/DT ''/'' who/WP do/VBP the/DT will/NN of/IN our/PRP$ Father/NN in/IN heaven/NN ,/, ''/'' and/CC therefore/RB are/VBP entitled/VBN to/TO be/VB considered/VBN our/PRP$ ''/'' brother/NN and/CC sister/NN and/CC mother/NN ''/'' ?/.","root(ROOT-0, Are-1) neg(Are-1, not-2) det(rivers-4, the-3) nsubj(Are-1, rivers-4) cc(rivers-4, and-5) det(meadows-7, the-6) nsubj(Are-1, meadows-7) conj:and(rivers-4, meadows-7) det(flowers-10, the-9) conj:and(rivers-4, flowers-10) conj:and(meadows-7, flowers-10) cc(meadows-7, and-11) det(ponies-13, the-12) conj:and(rivers-4, ponies-13) conj:and(meadows-7, ponies-13) case(those-16, among-15) nmod:among(Are-1, those-16) nsubj(do-19, those-16) nsubjpass(entitled-32, those-16) nsubjpass(considered-35, those-16) ref(those-16, who-18) acl:relcl(those-16, do-19) det(will-21, the-20) dobj(do-19, will-21) case(Father-24, of-22) nmod:poss(Father-24, our-23) nmod:of(will-21, Father-24) case(heaven-26, in-25) nmod:in(Father-24, heaven-26) cc(do-19, and-29) advmod(entitled-32, therefore-30) auxpass(entitled-32, are-31) acl:relcl(those-16, entitled-32) conj:and(do-19, entitled-32) mark(considered-35, to-33) auxpass(considered-35, be-34) xcomp(entitled-32, considered-35) dobj(considered-35, our-36) xcomp(considered-35, brother-38) cc(brother-38, and-39) xcomp(considered-35, sister-40) conj:and(brother-38, sister-40) cc(brother-38, and-41) xcomp(considered-35, mother-42) conj:and(brother-38, mother-42)  ",brother,38,"cc(brother-38, and-39) conj:and(brother-38, sister-40) cc(brother-38, and-41) conj:and(brother-38, mother-42) xcomp(considered-35, brother-38) ","to be considered our "" brother and sister and mother """,NN,[],considered,VBN,object,[],[],[],[],[],[],"[('and', 'sister'), ('and', 'mother')]",[],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown
