sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunction Phrases,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"<p> The Proviso , it should be noted , is a principle of justice pertaining to original acquisition , not to rectifying past injustice .","<p>/NNP The/NNP Proviso/NNP ,/, it/PRP should/MD be/VB noted/VBN ,/, is/VBZ a/DT principle/NN of/IN justice/NN pertaining/VBG to/TO original/JJ acquisition/NN ,/, not/RB to/TO rectifying/VBG past/JJ injustice/NN ./.","compound(Proviso-3, <p>-1) compound(Proviso-3, The-2) nsubj(principle-12, Proviso-3) nsubjpass(noted-8, it-5) aux(noted-8, should-6) auxpass(noted-8, be-7) parataxis(principle-12, noted-8) cop(principle-12, is-10) det(principle-12, a-11) root(ROOT-0, principle-12) case(justice-14, of-13) nmod:of(principle-12, justice-14) acl(justice-14, pertaining-15) case(acquisition-18, to-16) amod(acquisition-18, original-17) advcl:to(pertaining-15, acquisition-18) neg(rectifying-22, not-20) mark(rectifying-22, to-21) nmod(acquisition-18, rectifying-22) amod(injustice-24, past-23) dobj(rectifying-22, injustice-24)  ",injustice,24,"amod(injustice-24, past-23) dobj(rectifying-22, injustice-24) ",", not to rectifying past injustice .",NN,[],rectifying,VBG,object,,,rectifying,rectify,['not'],[],[],[],[],[],[],[],[],[],['past'],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,verdical
"( Nor does Mautner think a theory of original appropriation would help in deciding how to rectify historical injustices , and I follow him in this respect . )","-LRB-/-LRB- Nor/NNP does/VBZ Mautner/NNP think/VBP a/DT theory/NN of/IN original/JJ appropriation/NN would/MD help/VB in/IN deciding/VBG how/WRB to/TO rectify/VB historical/JJ injustices/NNS ,/, and/CC I/PRP follow/VBP him/PRP in/IN this/DT respect/NN ./. -RRB-/-RRB-","nsubj(does-3, Nor-2) root(ROOT-0, does-3) nsubj(think-5, Mautner-4) ccomp(does-3, think-5) det(theory-7, a-6) nsubj(help-12, theory-7) case(appropriation-10, of-8) amod(appropriation-10, original-9) nmod:of(theory-7, appropriation-10) aux(help-12, would-11) ccomp(think-5, help-12) mark(deciding-14, in-13) advcl(help-12, deciding-14) advmod(rectify-17, how-15) mark(rectify-17, to-16) ccomp(deciding-14, rectify-17) amod(injustices-19, historical-18) dobj(rectify-17, injustices-19) cc(does-3, and-21) nsubj(follow-23, I-22) conj:and(does-3, follow-23) dobj(follow-23, him-24) case(respect-27, in-25) det(respect-27, this-26) nmod:in(follow-23, respect-27)  ",injustices,19,"amod(injustices-19, historical-18) dobj(rectify-17, injustices-19) ","deciding how to rectify historical injustices , and I follow him",NNS,[],rectify,VB,object,,,rectify,rectify,[],[],[],[],[],[],[],[],[],[],['historical'],[],[],[],[],[],[],[],[],[],[],,,plural,ambiguous,[],countable,unknown
"Nevertheless , justifying original appropriation does have the following critically important implication : one can not , in blanket fashion , base claims of historical injustice on the a priori argument that current holdings must , after all , have been originally acquired somewhere along the line .","Nevertheless/RB ,/, justifying/VBG original/JJ appropriation/NN does/VBZ have/VB the/DT following/VBG critically/RB important/JJ implication/NN :/: one/PRP can/MD not/RB ,/, in/IN blanket/NN fashion/NN ,/, base/NN claims/NNS of/IN historical/JJ injustice/NN on/IN the/DT a/DT priori/JJ argument/NN that/IN current/JJ holdings/NNS must/MD ,/, after/IN all/DT ,/, have/VB been/VBN originally/RB acquired/VBN somewhere/RB along/IN the/DT line/NN ./.","advmod(justifying-3, Nevertheless-1) root(ROOT-0, justifying-3) amod(appropriation-5, original-4) dobj(justifying-3, appropriation-5) aux(have-7, does-6) dep(justifying-3, have-7) det(implication-12, the-8) amod(implication-12, following-9) advmod(important-11, critically-10) amod(implication-12, important-11) dobj(have-7, implication-12) nsubjpass(acquired-43, one-14) aux(acquired-43, can-15) neg(acquired-43, not-16) case(fashion-20, in-18) compound(fashion-20, blanket-19) nmod:in(acquired-43, fashion-20) compound(claims-23, base-22) appos(fashion-20, claims-23) case(injustice-26, of-24) amod(injustice-26, historical-25) nmod:of(claims-23, injustice-26) case(argument-31, on-27) det:predet(argument-31, the-28) det(argument-31, a-29) amod(argument-31, priori-30) nmod:on(injustice-26, argument-31) mark(must-35, that-32) amod(holdings-34, current-33) nsubj(must-35, holdings-34) dep(argument-31, must-35) case(all-38, after-37) advmod(acquired-43, all-38) aux(acquired-43, have-40) auxpass(acquired-43, been-41) advmod(acquired-43, originally-42) dep(implication-12, acquired-43) advmod(line-47, somewhere-44) case(line-47, along-45) det(line-47, the-46) nmod:along(acquired-43, line-47)  ",injustice,26,"case(injustice-26, of-24) amod(injustice-26, historical-25) nmod:on(injustice-26, argument-31) nmod:of(claims-23, injustice-26) ",", base claims of historical injustice on the a priori argument",NN,[],,,,,,,,,"[('on', 'argument'), ('of', 'claims')]","['on', 'of']",['claims'],['argument'],[],[],[],[],[],['historical'],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"On the contrary , claims of historical injustice must refer to the actual historical records of particular extant holdings .","On/IN the/DT contrary/NN ,/, claims/NNS of/IN historical/JJ injustice/NN must/MD refer/VB to/TO the/DT actual/JJ historical/JJ records/NNS of/IN particular/JJ extant/JJ holdings/NNS ./.","case(contrary-3, On-1) det(contrary-3, the-2) nmod:on(refer-10, contrary-3) nsubj(refer-10, claims-5) case(injustice-8, of-6) amod(injustice-8, historical-7) nmod:of(claims-5, injustice-8) aux(refer-10, must-9) root(ROOT-0, refer-10) case(records-15, to-11) det(records-15, the-12) amod(records-15, actual-13) amod(records-15, historical-14) nmod:to(refer-10, records-15) case(holdings-19, of-16) amod(holdings-19, particular-17) amod(holdings-19, extant-18) nmod:of(records-15, holdings-19)  ",injustice,8,"case(injustice-8, of-6) amod(injustice-8, historical-7) nmod:of(claims-5, injustice-8) ","contrary , claims of historical injustice must refer to the actual",NN,[],,,,,,,,,"[('of', 'claims')]",['of'],['claims'],[],[],[],[],[],[],['historical'],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"<p> Generally , we can say that if any category of attempted remedial action systematically fails to restore a transgressed entitlement , it can not be the response required by the libertarian theory of justice , because it fails to redress the particular injustice identified by that theory .","<p>/VB Generally/RB ,/, we/PRP can/MD say/VB that/IN if/IN any/DT category/NN of/IN attempted/VBN remedial/JJ action/NN systematically/RB fails/VBZ to/TO restore/VB a/DT transgressed/JJ entitlement/NN ,/, it/PRP can/MD not/RB be/VB the/DT response/NN required/VBN by/IN the/DT libertarian/NN theory/NN of/IN justice/NN ,/, because/IN it/PRP fails/VBZ to/TO redress/VB the/DT particular/JJ injustice/NN identified/VBN by/IN that/DT theory/NN ./.","ccomp(say-6, <p>-1) advmod(<p>-1, Generally-2) nsubj(say-6, we-4) aux(say-6, can-5) root(ROOT-0, say-6) mark(response-28, that-7) mark(fails-16, if-8) det(category-10, any-9) nsubj(fails-16, category-10) nsubj(restore-18, category-10) case(action-14, of-11) amod(action-14, attempted-12) amod(action-14, remedial-13) nmod:of(category-10, action-14) advmod(fails-16, systematically-15) advcl(response-28, fails-16) mark(restore-18, to-17) xcomp(fails-16, restore-18) det(entitlement-21, a-19) amod(entitlement-21, transgressed-20) dobj(restore-18, entitlement-21) nsubj(response-28, it-23) aux(response-28, can-24) neg(response-28, not-25) cop(response-28, be-26) det(response-28, the-27) ccomp(say-6, response-28) acl(response-28, required-29) case(theory-33, by-30) det(theory-33, the-31) compound(theory-33, libertarian-32) nmod:by(required-29, theory-33) case(justice-35, of-34) nmod:of(theory-33, justice-35) mark(fails-39, because-37) nsubj(fails-39, it-38) nsubj(redress-41, it-38) advcl(required-29, fails-39) mark(redress-41, to-40) xcomp(fails-39, redress-41) det(injustice-44, the-42) amod(injustice-44, particular-43) dobj(redress-41, injustice-44) acl(injustice-44, identified-45) case(theory-48, by-46) det(theory-48, that-47) nmod:by(identified-45, theory-48)  ",injustice,44,"det(injustice-44, the-42) amod(injustice-44, particular-43) acl(injustice-44, identified-45) dobj(redress-41, injustice-44) ",fails to redress the particular injustice identified by that theory .,NN,[],redress,VB,object,,,redress,redress,[],[],[],[],[],['the'],[],[],[],[],['particular'],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"If the former appears unattainable and the latter is unattractive , the libertarian theoretician must be content with restitutive or compensatory means of rectifying injustice .","If/IN the/DT former/JJ appears/VBZ unattainable/JJ and/CC the/DT latter/NN is/VBZ unattractive/JJ ,/, the/DT libertarian/NN theoretician/NN must/MD be/VB content/JJ with/IN restitutive/JJ or/CC compensatory/JJ means/NNS of/IN rectifying/VBG injustice/NN ./.","mark(appears-4, If-1) det(former-3, the-2) nsubj(appears-4, former-3) advcl(content-17, appears-4) nsubj(unattractive-10, unattainable-5) cc(unattainable-5, and-6) det(latter-8, the-7) conj:and(unattainable-5, latter-8) nsubj(unattractive-10, latter-8) cop(unattractive-10, is-9) ccomp(appears-4, unattractive-10) det(theoretician-14, the-12) compound(theoretician-14, libertarian-13) nsubj(content-17, theoretician-14) aux(content-17, must-15) cop(content-17, be-16) root(ROOT-0, content-17) case(means-22, with-18) amod(means-22, restitutive-19) cc(restitutive-19, or-20) conj:or(restitutive-19, compensatory-21) amod(means-22, compensatory-21) nmod:with(content-17, means-22) mark(rectifying-24, of-23) acl(means-22, rectifying-24) dobj(rectifying-24, injustice-25)  ",injustice,25,"dobj(rectifying-24, injustice-25) ",or compensatory means of rectifying injustice .,NN,[],rectifying,VBG,object,,,rectifying,rectify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"The existence of an inexhaustible source of property would have vast moral implications for the justice or injustice of the institution of private property , the accumulation of property as wealth , and the distribution of that wealth .","The/DT existence/NN of/IN an/DT inexhaustible/JJ source/NN of/IN property/NN would/MD have/VB vast/JJ moral/JJ implications/NNS for/IN the/DT justice/NN or/CC injustice/NN of/IN the/DT institution/NN of/IN private/JJ property/NN ,/, the/DT accumulation/NN of/IN property/NN as/IN wealth/NN ,/, and/CC the/DT distribution/NN of/IN that/DT wealth/NN ./.","det(existence-2, The-1) nsubj(have-10, existence-2) case(source-6, of-3) det(source-6, an-4) amod(source-6, inexhaustible-5) nmod:of(existence-2, source-6) case(property-8, of-7) nmod:of(source-6, property-8) aux(have-10, would-9) root(ROOT-0, have-10) amod(implications-13, vast-11) amod(implications-13, moral-12) dobj(have-10, implications-13) case(justice-16, for-14) det(justice-16, the-15) nmod:for(implications-13, justice-16) cc(justice-16, or-17) nmod:for(implications-13, injustice-18) conj:or(justice-16, injustice-18) case(institution-21, of-19) det(institution-21, the-20) nmod:of(justice-16, institution-21) case(property-24, of-22) amod(property-24, private-23) nmod:of(institution-21, property-24) det(accumulation-27, the-26) dobj(have-10, accumulation-27) conj:and(implications-13, accumulation-27) case(property-29, of-28) nmod:of(accumulation-27, property-29) case(wealth-31, as-30) nmod:as(property-29, wealth-31) cc(implications-13, and-33) det(distribution-35, the-34) dobj(have-10, distribution-35) conj:and(implications-13, distribution-35) case(wealth-38, of-36) det(wealth-38, that-37) nmod:of(distribution-35, wealth-38)  ",injustice,18,"nmod:for(implications-13, injustice-18) conj:or(justice-16, injustice-18) ",implications for the justice or injustice of the institution of private,NN,[],,,,,,,,,"[('for', 'implications')]",['for'],['implications'],[],[],"[('or', 'justice')]",['or'],['justice'],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,,[],countable,unknown
Why is the lack of equal opportunity an injustice ?,Why/WRB is/VBZ the/DT lack/NN of/IN equal/JJ opportunity/NN an/DT injustice/NN ?/.,"advmod(is-2, Why-1) root(ROOT-0, is-2) det(lack-4, the-3) nsubj(is-2, lack-4) case(opportunity-7, of-5) amod(opportunity-7, equal-6) nmod:of(lack-4, opportunity-7) det(injustice-9, an-8) dep(lack-4, injustice-9)  ",injustice,9,"det(injustice-9, an-8) dep(lack-4, injustice-9) ",lack of equal opportunity an injustice ?,NN,[],,,,,,,,,[],[],[],[],['an'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],an,unit,singular,,['A+N'],countable,unknown
Relevant to this is the biblical teaching on the jubilee year within which injustices will be reversed as an incentive towards economic reconstruction .,Relevant/NNP to/TO this/DT is/VBZ the/DT biblical/JJ teaching/NN on/IN the/DT jubilee/JJ year/NN within/IN which/WDT injustices/NNS will/MD be/VB reversed/VBN as/IN an/DT incentive/NN towards/IN economic/JJ reconstruction/NN ./.,"nsubj(teaching-7, Relevant-1) case(this-3, to-2) nmod:to(Relevant-1, this-3) cop(teaching-7, is-4) det(teaching-7, the-5) amod(teaching-7, biblical-6) root(ROOT-0, teaching-7) case(year-11, on-8) det(year-11, the-9) amod(year-11, jubilee-10) nmod:on(teaching-7, year-11) mark(reversed-17, within-12) dobj(reversed-17, which-13) nsubjpass(reversed-17, injustices-14) aux(reversed-17, will-15) auxpass(reversed-17, be-16) acl(year-11, reversed-17) case(incentive-20, as-18) det(incentive-20, an-19) nmod:as(reversed-17, incentive-20) case(reconstruction-23, towards-21) amod(reconstruction-23, economic-22) nmod:towards(incentive-20, reconstruction-23)  ",injustices,14,"nsubjpass(reversed-17, injustices-14) ",the jubilee year within which injustices will be reversed as an,NNS,[],reversed,VBN,subject,reversed,reverse,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,plural,ambiguous,[],countable,unknown
"( n1 ) Does religion serve , as Marx claimed , to maintain the status quo by focusing the attention of the masses onto the spiritual dimension and by deflecting their gaze away from an awareness of social injustice ?","-LRB-/-LRB- n1/NNP -RRB-/-RRB- Does/VBZ religion/NN serve/VB ,/, as/IN Marx/NNP claimed/VBD ,/, to/TO maintain/VB the/DT status/NN quo/NN by/IN focusing/VBG the/DT attention/NN of/IN the/DT masses/NNS onto/IN the/DT spiritual/JJ dimension/NN and/CC by/IN deflecting/VBG their/PRP$ gaze/NN away/RP from/IN an/DT awareness/NN of/IN social/JJ injustice/NN ?/.","nsubj(Does-4, n1-2) root(ROOT-0, Does-4) nsubj(serve-6, religion-5) ccomp(Does-4, serve-6) mark(claimed-10, as-8) nsubj(claimed-10, Marx-9) nsubj(maintain-13, Marx-9) advcl(serve-6, claimed-10) mark(maintain-13, to-12) xcomp(claimed-10, maintain-13) det(quo-16, the-14) compound(quo-16, status-15) dobj(maintain-13, quo-16) mark(focusing-18, by-17) dep(maintain-13, focusing-18) det(attention-20, the-19) dobj(focusing-18, attention-20) case(masses-23, of-21) det(masses-23, the-22) nmod:of(attention-20, masses-23) case(dimension-27, onto-24) det(dimension-27, the-25) amod(dimension-27, spiritual-26) nmod:onto(focusing-18, dimension-27) cc(focusing-18, and-28) mark(deflecting-30, by-29) dep(maintain-13, deflecting-30) conj:and(focusing-18, deflecting-30) nmod:poss(gaze-32, their-31) dobj(deflecting-30, gaze-32) compound:prt(deflecting-30, away-33) case(awareness-36, from-34) det(awareness-36, an-35) nmod:from(deflecting-30, awareness-36) case(injustice-39, of-37) amod(injustice-39, social-38) nmod:of(awareness-36, injustice-39)  ",injustice,39,"case(injustice-39, of-37) amod(injustice-39, social-38) nmod:of(awareness-36, injustice-39) ",from an awareness of social injustice ?,NN,[],,,,,,,,,"[('of', 'awareness')]",['of'],['awareness'],[],[],[],[],[],[],['social'],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
<p> The net result of the Webster decision is grave injustice and unfairness to the woman .,<p>/RB The/DT net/JJ result/NN of/IN the/DT Webster/NNP decision/NN is/VBZ grave/JJ injustice/NN and/CC unfairness/NNS to/TO the/DT woman/NN ./.,"advmod(injustice-11, <p>-1) det(result-4, The-2) amod(result-4, net-3) nsubj(injustice-11, result-4) case(decision-8, of-5) det(decision-8, the-6) compound(decision-8, Webster-7) nmod:of(result-4, decision-8) cop(injustice-11, is-9) amod(injustice-11, grave-10) root(ROOT-0, injustice-11) cc(injustice-11, and-12) conj:and(injustice-11, unfairness-13) case(woman-16, to-14) det(woman-16, the-15) nmod:to(injustice-11, woman-16)  ",injustice,11,"advmod(injustice-11, <p>-1) nsubj(injustice-11, result-4) cop(injustice-11, is-9) amod(injustice-11, grave-10) cc(injustice-11, and-12) conj:and(injustice-11, unfairness-13) nmod:to(injustice-11, woman-16) root(ROOT-0, injustice-11) ",the Webster decision is grave injustice and unfairness to the woman,NN,[],is,VBZ,object,,,is,be,[],"[('to', 'woman')]",['to'],[],['woman'],[],"[('and', 'unfairness')]",['and'],['unfairness'],[],['grave'],[],[],[],[],[],[],[],[],[],[],,,singular,singular,[],countable,unknown
The pastoral should serve as an impetus for public discussion and creative scholarship primarily by offering ethical principles and denouncing injustice .,The/DT pastoral/NN should/MD serve/VB as/IN an/DT impetus/NN for/IN public/JJ discussion/NN and/CC creative/JJ scholarship/NN primarily/RB by/IN offering/VBG ethical/JJ principles/NNS and/CC denouncing/VBG injustice/NN ./.,"det(pastoral-2, The-1) nsubj(serve-4, pastoral-2) aux(serve-4, should-3) root(ROOT-0, serve-4) case(impetus-7, as-5) det(impetus-7, an-6) nmod:as(serve-4, impetus-7) case(discussion-10, for-8) amod(discussion-10, public-9) nmod:for(impetus-7, discussion-10) cc(discussion-10, and-11) amod(scholarship-13, creative-12) nmod:for(impetus-7, scholarship-13) conj:and(discussion-10, scholarship-13) advmod(offering-16, primarily-14) mark(offering-16, by-15) advcl(serve-4, offering-16) amod(principles-18, ethical-17) dobj(offering-16, principles-18) cc(offering-16, and-19) advcl(serve-4, denouncing-20) conj:and(offering-16, denouncing-20) dobj(denouncing-20, injustice-21)  ",injustice,21,"dobj(denouncing-20, injustice-21) ",offering ethical principles and denouncing injustice .,NN,[],denouncing,VBG,object,,,denouncing,denounce,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
The exiled camps were racked by new sicknesses ; pale unfamiliar babies were born to the women ; deaths were now so frequent that proper burial became impossible and injustice had to be done to the rights of the dead ....,The/DT exiled/JJ camps/NNS were/VBD racked/VBN by/IN new/JJ sicknesses/NNS ;/: pale/JJ unfamiliar/JJ babies/NNS were/VBD born/VBN to/TO the/DT women/NNS ;/: deaths/NNS were/VBD now/RB so/RB frequent/JJ that/IN proper/JJ burial/NN became/VBD impossible/JJ and/CC injustice/NN had/VBD to/TO be/VB done/VBN to/TO the/DT rights/NNS of/IN the/DT dead/NN .../:,"det(camps-3, The-1) amod(camps-3, exiled-2) nsubjpass(racked-5, camps-3) auxpass(racked-5, were-4) root(ROOT-0, racked-5) case(sicknesses-8, by-6) amod(sicknesses-8, new-7) nmod:by(racked-5, sicknesses-8) amod(babies-12, pale-10) amod(babies-12, unfamiliar-11) nsubjpass(born-14, babies-12) auxpass(born-14, were-13) conj:and(racked-5, born-14) case(women-17, to-15) det(women-17, the-16) nmod:to(born-14, women-17) nsubj(frequent-23, deaths-19) cop(frequent-23, were-20) advmod(frequent-23, now-21) advmod(frequent-23, so-22) conj:and(racked-5, frequent-23) mark(became-27, that-24) amod(burial-26, proper-25) nsubj(became-27, burial-26) ccomp(frequent-23, became-27) xcomp(became-27, impossible-28) cc(racked-5, and-29) nsubj(had-31, injustice-30) nsubjpass(done-34, injustice-30) conj:and(racked-5, had-31) mark(done-34, to-32) auxpass(done-34, be-33) xcomp(had-31, done-34) case(rights-37, to-35) det(rights-37, the-36) nmod:to(done-34, rights-37) case(dead-40, of-38) det(dead-40, the-39) nmod:of(rights-37, dead-40)  ",injustice,30,"nsubj(had-31, injustice-30) nsubjpass(done-34, injustice-30) ",proper burial became impossible and injustice had to be done to,NN,[],had,VBD,subject,had,have,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"Even poverty and injustice in developing nations were combated at least in part with the argument that any internal division or disorder could be exploited by communism , thereby threatening some vital supply line , sealane or potential spy-satellite site .","Even/RB poverty/NN and/CC injustice/NN in/IN developing/VBG nations/NNS were/VBD combated/VBN at/IN least/JJS in/IN part/NN with/IN the/DT argument/NN that/IN any/DT internal/JJ division/NN or/CC disorder/NN could/MD be/VB exploited/VBN by/IN communism/NN ,/, thereby/RB threatening/VBG some/DT vital/JJ supply/NN line/NN ,/, sealane/NN or/CC potential/JJ spy-satellite/JJ site/NN ./.","advmod(poverty-2, Even-1) nsubjpass(combated-9, poverty-2) cc(poverty-2, and-3) conj:and(poverty-2, injustice-4) nsubjpass(combated-9, injustice-4) case(nations-7, in-5) amod(nations-7, developing-6) nmod:in(poverty-2, nations-7) auxpass(combated-9, were-8) root(ROOT-0, combated-9) advmod(part-13, at-10) mwe(at-10, least-11) case(part-13, in-12) nmod:in(combated-9, part-13) case(argument-16, with-14) det(argument-16, the-15) nmod:with(part-13, argument-16) mark(exploited-25, that-17) det(division-20, any-18) amod(division-20, internal-19) nsubjpass(exploited-25, division-20) cc(division-20, or-21) conj:or(division-20, disorder-22) nsubjpass(exploited-25, disorder-22) aux(exploited-25, could-23) auxpass(exploited-25, be-24) ccomp(combated-9, exploited-25) case(communism-27, by-26) nmod:by(exploited-25, communism-27) advmod(threatening-30, thereby-29) xcomp(exploited-25, threatening-30) det(line-34, some-31) amod(line-34, vital-32) compound(line-34, supply-33) dobj(threatening-30, line-34) dobj(threatening-30, sealane-36) conj:or(line-34, sealane-36) cc(line-34, or-37) amod(site-40, potential-38) amod(site-40, spy-satellite-39) dobj(threatening-30, site-40) conj:or(line-34, site-40)  ",injustice,4,"conj:and(poverty-2, injustice-4) nsubjpass(combated-9, injustice-4) ",Even poverty and injustice in developing nations were combated,NN,[],combated,VBN,subject,combated,combat,,,[],[],[],[],[],[],"[('and', 'poverty')]",['and'],['poverty'],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"Furthermore , throughout its first term in office , the Eisenhower administration stressed that permanent borders might require some minor adjustments in order to reunite Palestinian villages with their agricultural lands : <p> I see no sentiment here at the Department of State reflecting a belief that the Armistice boundaries of Israel are sacrosanct but , on the contrary , there is a general belief that they must be modified to remove gross injustices at such points as Tulkaram and Qalqilya .","Furthermore/RB ,/, throughout/IN its/PRP$ first/JJ term/NN in/IN office/NN ,/, the/DT Eisenhower/NNP administration/NN stressed/VBD that/IN permanent/JJ borders/NNS might/MD require/VB some/DT minor/JJ adjustments/NNS in/IN order/NN to/TO reunite/VB Palestinian/JJ villages/NNS with/IN their/PRP$ agricultural/JJ lands/NNS :/: <p>/VB I/PRP see/VB no/DT sentiment/NN here/RB at/IN the/DT Department/NNP of/IN State/NNP reflecting/VBG a/DT belief/NN that/IN the/DT Armistice/JJ boundaries/NNS of/IN Israel/NNP are/VBP sacrosanct/JJ but/CC ,/, on/IN the/DT contrary/NN ,/, there/RB is/VBZ a/DT general/JJ belief/NN that/IN they/PRP must/MD be/VB modified/VBN to/TO remove/VB gross/JJ injustices/NNS at/IN such/JJ points/NNS as/IN Tulkaram/NNP and/CC Qalqilya/NNP ./.","advmod(stressed-13, Furthermore-1) case(term-6, throughout-3) nmod:poss(term-6, its-4) amod(term-6, first-5) nmod:throughout(stressed-13, term-6) case(office-8, in-7) nmod:in(term-6, office-8) det(administration-12, the-10) compound(administration-12, Eisenhower-11) nsubj(stressed-13, administration-12) root(ROOT-0, stressed-13) mark(require-18, that-14) amod(borders-16, permanent-15) nsubj(require-18, borders-16) aux(require-18, might-17) ccomp(stressed-13, require-18) det(adjustments-21, some-19) amod(adjustments-21, minor-20) dobj(require-18, adjustments-21) mark(reunite-25, in-22) mwe(in-22, order-23) mark(reunite-25, to-24) advcl(require-18, reunite-25) amod(villages-27, Palestinian-26) dobj(reunite-25, villages-27) case(lands-31, with-28) nmod:poss(lands-31, their-29) amod(lands-31, agricultural-30) nmod:with(reunite-25, lands-31) dep(reunite-25, <p>-33) nsubj(see-35, I-34) ccomp(<p>-33, see-35) neg(sentiment-37, no-36) dobj(see-35, sentiment-37) advmod(reflecting-44, here-38) mark(reflecting-44, at-39) det(Department-41, the-40) nsubj(reflecting-44, Department-41) case(State-43, of-42) nmod:of(Department-41, State-43) advcl(see-35, reflecting-44) det(belief-46, a-45) dobj(reflecting-44, belief-46) mark(sacrosanct-54, that-47) det(boundaries-50, the-48) amod(boundaries-50, Armistice-49) nsubj(sacrosanct-54, boundaries-50) case(Israel-52, of-51) nmod:of(boundaries-50, Israel-52) cop(sacrosanct-54, are-53) ccomp(reflecting-44, sacrosanct-54) cc(sacrosanct-54, but-55) case(contrary-59, on-57) det(contrary-59, the-58) dep(sacrosanct-54, contrary-59) advmod(belief-65, there-61) cop(belief-65, is-62) det(belief-65, a-63) amod(belief-65, general-64) ccomp(reflecting-44, belief-65) conj:but(sacrosanct-54, belief-65) mark(modified-70, that-66) nsubjpass(modified-70, they-67) nsubj(remove-72, they-67) aux(modified-70, must-68) auxpass(modified-70, be-69) dep(belief-65, modified-70) mark(remove-72, to-71) xcomp(modified-70, remove-72) amod(injustices-74, gross-73) dobj(remove-72, injustices-74) case(points-77, at-75) amod(points-77, such-76) nmod:at(remove-72, points-77) case(Tulkaram-79, as-78) nmod:as(reflecting-44, Tulkaram-79) cc(Tulkaram-79, and-80) nmod:as(reflecting-44, Qalqilya-81) conj:and(Tulkaram-79, Qalqilya-81)  ",injustices,74,"amod(injustices-74, gross-73) dobj(remove-72, injustices-74) ",be modified to remove gross injustices at such points as Tulkaram,NNS,[],remove,VB,object,,,remove,remove,[],[],[],[],[],[],[],[],[],[],['gross'],[],[],[],[],[],[],[],[],[],[],,,plural,ambiguous,[],countable,unknown
It is therefore self-evident that a judge who is unable morally to reconcile himself to the injustice of the system willy-nilly lends legitimacy to it.,It/PRP is/VBZ therefore/RB self-evident/JJ that/IN a/DT judge/NN who/WP is/VBZ unable/JJ morally/RB to/TO reconcile/VB himself/PRP to/TO the/DT injustice/NN of/IN the/DT system/NN willy-nilly/RB lends/VBZ legitimacy/NN to/TO it/PRP ./.,"nsubj(self-evident-4, It-1) cop(self-evident-4, is-2) advmod(self-evident-4, therefore-3) root(ROOT-0, self-evident-4) mark(lends-22, that-5) det(judge-7, a-6) nsubj(unable-10, judge-7) nsubj(reconcile-13, judge-7) nsubj(lends-22, judge-7) ref(judge-7, who-8) cop(unable-10, is-9) acl:relcl(judge-7, unable-10) advmod(unable-10, morally-11) mark(reconcile-13, to-12) xcomp(unable-10, reconcile-13) dobj(reconcile-13, himself-14) case(injustice-17, to-15) det(injustice-17, the-16) nmod:to(reconcile-13, injustice-17) case(system-20, of-18) det(system-20, the-19) nmod:of(injustice-17, system-20) advmod(lends-22, willy-nilly-21) ccomp(self-evident-4, lends-22) dobj(lends-22, legitimacy-23) case(it-25, to-24) nmod:to(lends-22, it-25)  ",injustice,17,"case(injustice-17, to-15) det(injustice-17, the-16) nmod:of(injustice-17, system-20) nmod:to(reconcile-13, injustice-17) ",to reconcile himself to the injustice of the system willy-nilly lends,NN,[],,,,,,,,,"[('of', 'system'), ('to', 'reconcile')]","['of', 'to']",['reconcile'],['system'],['the'],[],[],[],[],[],[],[],[],['to'],[],[],[],[],[],[],,,singular,,[],countable,unknown
