sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"I saw a peace and joy I did n't know , "" she says . """,peace,"det(peace-4, a-3) cc(peace-4, and-5) conj:and(peace-4, joy-6) acl:relcl(peace-4, know-10) dobj(saw-2, peace-4) ",NN,,VBD,,,saw,saw,,,,,,a,and,joy,,,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"In recent weeks , Suzie says she has reflected on things , and finds herself at peace . """,peace,"case(peace-17, at-16) nmod:at(finds-14, peace-17) ",NN,,,,,,,,at finds,at,finds,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Finally , some peace and quiet .",peace,"dep(peace-4, Finally-1) det(peace-4, some-3) cc(peace-4, and-5) conj:and(peace-4, quiet-6) root(ROOT-0, peace-4) ",NN,,,,,,,,,,,,some,and,quiet,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> That kind of prompt , reliable service produces peace of mind for the fast-lane corporate clientele that books outings at Emerald Dunes , thus helping to solidify a key segment of its business .",peace,"nmod:of(peace-10, mind-12) dobj(produces-9, peace-10) ",NN,,VBZ,,,produces,produce,,of mind,of,,mind,,,,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
And I 'm at peace with my place on it .,peace,"cc(peace-5, And-1) nsubj(peace-5, I-2) cop(peace-5, 'm-3) case(peace-5, at-4) nmod:with(peace-5, place-8) root(ROOT-0, peace-5) ",NN,,,,,,,,with place,with,,place,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"In the spirit of love , sex , peace and personal safety , he must make deals and tradeoffs to keep himself forever in her good graces .",peace,"nmod:of(spirit-3, peace-9) conj:and(love-5, peace-9) ",NN,,,,,,,,of spirit,of,spirit,,,and,love,,,,,,,,,,,,,,singular,,[],unknown,unknown
"So if much of your job involves racing around barking orders or exchanging creative ideas or thinking on your feet , a little peace and quiet might be exactly what you do n't need .",peace,"det(peace-24, a-22) amod(peace-24, little-23) cc(peace-24, and-25) conj:and(peace-24, quiet-26) nsubj(be-28, peace-24) ",NN,,VB,be,be,,,,,,,,a,and,quiet,,little,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"<p> 
##2031250 In an interview with the editors , John Carr , secretary for social development and world peace for the US .",peace,"compound(peace-20, world-19) nmod:for(secretary-14, peace-20) conj:and(development-17, peace-20) ",NN,,,,,,,,for secretary,for,secretary,,,and,development,world,,,,,,,,,,,,,singular,,[],unknown,unknown
"The man looked a little closer at my name tag and then said to his wife , "" He 's in charge of social development and world peace . """,peace,"compound(peace-28, world-27) nmod:of(charge-22, peace-28) conj:and(development-25, peace-28) ",NN,,,,,,,,of charge,of,charge,,,and,development,world,,,,,,,,,,,,,singular,,[],unknown,unknown
Land mines do n't discriminate between civilians and combatants or even between periods of peace and war .,peace,"case(peace-15, of-14) cc(peace-15, and-16) conj:and(peace-15, war-17) nmod:of(periods-13, peace-15) ",NN,,,,,,,,of periods,of,periods,,,and,war,,,,,,,,,,,,,,singular,,[],unknown,unknown
What 's going on-not just in Congress but in our society as a wholeis a tendency to turn away from the poor and focus little attention on questions of justice and peace .,peace,"nmod:of(questions-28, peace-32) conj:and(justice-30, peace-32) ",NN,,,,,,,,of questions,of,questions,,,and,justice,,,,,,,,,,,,,,singular,,[],unknown,unknown
"At a related level , there was tension between those , such as Cardinal Bernard Law of Boston , who said abortion should be the decisive issue for Catholics and those , such as Cardinal Joseph Bernardin of Chicago , who supported a "" consistent ethic "" that focused on various issues , including peace and poverty as well as abortion .",peace,"case(peace-55, including-54) cc(peace-55, and-56) conj:and(peace-55, poverty-57) cc(peace-55, as-58) conj:and(peace-55, abortion-61) nmod:including(a-43, peace-55) ",NN,,,,,,,,including a,including,a,,,"and, and","poverty, abortion",,,,,,,,,,,,,,singular,,[],unknown,unknown
"The most significant difference between the Catholic Church and the Christian Coalition is what is not on the Coalition 's agenda-legislation and policies to protect poor children and families , immigrants , and the active pursuit of international peace . """,peace,"case(peace-39, of-37) amod(peace-39, international-38) nmod:of(pursuit-36, peace-39) ",NN,,,,,,,,of pursuit,of,pursuit,,,,,,international,,,,,,,,,,,,singular,,[],unknown,unknown
Network This national Catholic social-justice lobbying organization distributes a 1996 Post Convention Election Chart summarizing the positions of presidential candidates on peace and justice issues .,peace,"cc(peace-22, and-23) conj:and(peace-22, justice-24) compound(issues-25, peace-22) ",NN,,,,,,,,,,,,,and,justice,issues,,,,,,,,,,,,,singular,,[],unknown,unknown
"Islam , as Hassan has mentioned , is the religion of peace and the most misunderstood religion in this part of the world .",peace,"case(peace-12, of-11) nmod:of(religion-10, peace-12) ",NN,,,,,,,,of religion,of,religion,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
What matters to him is not the brokenness of the past but that peace and communion are restored .,peace,"cc(peace-14, and-15) conj:and(peace-14, communion-16) nsubjpass(restored-18, peace-14) ",NN,,VBN,restored,restore,,,,,,,,,and,communion,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Did he make peace with his resentful brother ?,peace,"dobj(make-3, peace-4) ",NN,,VB,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Without other people who are committed to reconciliation and peace , we can never live into the mercy we have received .",peace,"nmod:to(committed-6, peace-10) conj:and(reconciliation-8, peace-10) ",NN,,,,,,,,to committed,to,committed,,,and,reconciliation,,,,,,,,,,,,,,singular,,[],unknown,unknown
"As a peace activist , Berrigan is known for his arrests for burning draft cards during the Vietnam War and pouring blood on missiles to protest nuclear-arms buildup .",peace,"compound(activist-4, peace-3) ",NN,,,,,,,,,,,,,,,activist,,,,,,,,,,,,,singular,,[],unknown,unknown
"On the peace issue , have you seen positive developments in terms of church support ?",peace,"compound(issue-4, peace-3) ",NN,,,,,,,,,,,,,,,issue,,,,,,,,,,,,,singular,,[],unknown,unknown
"That 's why it is a natural ground for the so-called base communities in the Third World , for us in the peace movement , and for everyone fighting injustice .",peace,"compound(movement-24, peace-23) ",NN,,,,,,,,,,,,,,,movement,,,,,,,,,,,,,singular,,[],unknown,unknown
"They were saying things like words about peace and reconciliation are useless until we have economic justice , which is being violated every day by NAFTA .",peace,"case(peace-8, about-7) cc(peace-8, and-9) conj:and(peace-8, reconciliation-10) nmod:about(words-6, peace-8) ",NN,,,,,,,,about words,about,words,,,and,reconciliation,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Once the NP was in power this radicalism was soon shelved : mine nationalization was quietly forgotten , peace was made with the capitalists , and , after a few years , Jews and English-speakers were invited to join the party .",peace,"nsubjpass(made-21, peace-19) ",NN,,VBN,made,make,,,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
<p> Today it is the ANC that has quickly shelved its commitment to nationalize the mines and made a hasty peace with capital .,peace,"det(peace-21, a-19) amod(peace-21, hasty-20) dobj(made-18, peace-21) ",NN,,VBD,,,made,make,,,,,,a,,,,hasty,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
<p> Do you think Comrade Stalin was a man of peace ? ',peace,"case(peace-11, of-10) nmod:of(man-9, peace-11) ",NN,,,,,,,,of man,of,man,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Unique among European countries , Britain celebrated the anniversary of V-E Day at peace with itself , its conscience as clear as it had been when it had fought the war .",peace,"case(peace-14, at-13) nmod:at(celebrated-7, peace-14) ",NN,,,,,,,,at celebrated,at,celebrated,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
They also shared a conviction that standing armies in times of peace were dangerous to a free republic .,peace,"case(peace-12, of-11) nmod:of(times-10, peace-12) ",NN,,,,,,,,of times,of,times,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"After intertribal peace councils were held at Bent 's Fort , it became a neutral gathering place for Cheyenne , Arapaho , Kiowa , and Comanches , and later , like Fort Larned , an Indian agency headquarters .",peace,"compound(councils-4, peace-3) ",NN,,VBN,held,hold,,,,,,,,,,,councils,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
A sort of peace -- any peace -- seemed preferable to war without end .,peace,"case(peace-4, of-3) nmod:of(sort-2, peace-4) ",NN,,,,,,,,of sort,of,sort,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
A sort of peace -- any peace -- seemed preferable to war without end .,peace,"det(peace-7, any-6) dep(sort-2, peace-7) ",NN,,,,,,,,,,,,any,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
The gesture of peace was never made .,peace,"case(peace-4, of-3) nmod:of(gesture-2, peace-4) ",NN,,,,,,,,of gesture,of,gesture,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Would n't it be better , argue a growing number of Americans , to let it die in peace ?",peace,"case(peace-19, in-18) nmod:in(die-17, peace-19) ",NN,,,,,,,,in die,in,die,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Their heroes are not just those who collar dangerous criminals , but also those who bring people together , promote safety , and encourage peace .",peace,"dobj(encourage-24, peace-25) ",NN,,VB,,,encourage,encourage,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
I was beginning to understand that there might be a difference between happiness and peace .,peace,"nmod:between(difference-11, peace-15) conj:and(happiness-13, peace-15) ",NN,,,,,,,,between difference,between,difference,,,and,happiness,,,,,,,,,,,,,,singular,,[],unknown,unknown
"I had hoped that in addition to peace and memories , we would find some reality in this house . """,peace,"case(peace-8, in-5) cc(peace-8, and-9) conj:and(peace-8, memories-10) nmod:in_addition_to(find-14, peace-8) ",NN,,,,,,,,in_addition_to find,in_addition_to,find,,,and,memories,,,,,,,,,,,,,,singular,,[],unknown,unknown
"What all this meant , I had no idea , except , for once , I found myself certain that peace lay in the future .",peace,"nsubj(lay-22, peace-21) ",NN,,VBD,lay,lay,,,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"But there is a kind of peace about Georgia and Anthony . """,peace,"case(peace-7, of-6) nmod:about(peace-7, Georgia-9) nmod:about(peace-7, Anthony-11) nmod:of(kind-5, peace-7) ",NN,,,,,,,,"about Georgia, about Anthony, of kind","about, about, of",kind,"georgia, anthony",,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Lastly , do n't underestimate the value of vaccinating children for the sake of your peace of mind .",peace,"case(peace-16, of-14) nmod:poss(peace-16, your-15) nmod:of(peace-16, mind-18) nmod:of(sake-13, peace-16) ",NN,,,,,,,,"of mind, of sake","of, of",sake,mind,,,,,,,your,,,,,,,,,,singular,,[],unknown,unknown
"But if you get Pap smears three years in a row -- and they all turn up negative ( no abnormal cells ) -- there 's a 99% chance that you really have no cervical cancer or pre-cancer , says Dr. Hutchinson.That 's tremendous peace of mind !",peace,"nmod:poss(peace-46, Hutchinson.That-43) amod(peace-46, tremendous-45) nmod:of(peace-46, mind-48) dobj(says-41, peace-46) ",NN,,VBZ,,,says,say,,of mind,of,,mind,,,,,tremendous,,,,,,,,,,,,singular,singular,[],unknown,unknown
"<p> Trappist monks , Quakers and spiritual practitioners of many other paths describe the ultimate reward of silence as a deep sense of inner peace that leads to a feeling of connection with God , nature and all beings . """,peace,"case(peace-25, of-23) amod(peace-25, inner-24) nmod:of(sense-22, peace-25) ",NN,,,,,,,,of sense,of,sense,,,,,,inner,,,,,,,,,,,,singular,,[],unknown,unknown
"Why , after one or two experiences with women who , if less literally homicidal than Linda F , are equally dangerous to stability , peace of mind , sanity -- emotional killers -- do they come back for more ?",peace,"nmod:of(peace-26, mind-28) appos(stability-24, peace-26) ",NN,,,,,,,,of mind,of,,mind,,,,,,,,,,"modifier, stability",stability,,,,,,singular,,[],unknown,unknown
"When he graduated in June 1993 , Jimmy decorated his mortarboard with a large peace sign he had made of masking tape .",peace,"compound(sign-16, peace-15) ",NN,,,,,,,,,,,,,,,sign,,,,,,,,,,,,,singular,,[],unknown,unknown
"As he accepted his diploma , the six-five Burmeister looked winsome , and the peace sign gleamed in the sunlight .",peace,"compound(sign-16, peace-15) ",NN,,VBD,gleamed,gleam,,,,,,,,,,,sign,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Savio 's job was never to trade away whatever moral authority had attached itself to him -- not for power , respectability , comfort or peace of mind .",peace,"nmod:for(him-16, peace-26) conj:or(power-20, peace-26) ",NN,,,,,,,,for him,for,him,,,or,power,,,,,,,,,,,,,,singular,,[],unknown,unknown
"They saw the White House get blasted in ID4 but missed the far more illuminating sight of two Italian brothers , superbly played by Stanley Tucci and Tony Shalhoub , make peace over an omelet in Big Night .",peace,"dobj(make-31, peace-32) ",NN,,VBP,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
"I feel that everything is just totally whooshed away from my body , and I 'm more happy , at peace .",peace,"case(peace-21, at-20) nmod:at(happy-18, peace-21) ",NN,,,,,,,,at happy,at,happy,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"We call him the peace child . """,peace,"compound(child-6, peace-5) ",NN,,,,,,,,,,,,,,,child,,,,,,,,,,,,,singular,,[],unknown,unknown
<p> She says good-night with an extended hug and flashes the peace sign .,peace,"compound(sign-13, peace-12) ",NN,,VBZ,,,flashes,flash,,,,,,,,,sign,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"While there are those who believe that she is in a better place , that she is at peace , I do not .",peace,"mark(peace-19, that-15) nsubj(peace-19, she-16) cop(peace-19, is-17) case(peace-19, at-18) ccomp(place-13, peace-19) ",NN,,VBZ,,,is,be,,,,,,,,,,,,,,,,,,,that,,,singular,singular,[],unknown,nonverdical
"She will tell them that angelhood is not as good as personhood , that eternal peace and serenity are not the human condition , and that the act of seeking perfection deserves applause , not perfection itself .",peace,"amod(peace-16, eternal-15) cc(peace-16, and-17) conj:and(peace-16, serenity-18) nsubj(condition-23, peace-16) ",NN,,VBP,are,be,,,,,,,,,and,serenity,,eternal,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
"We briefly consider spending the night in this miniature ghost town , but opt to leave the spirits of Owyhee 's past , and the resident coyotes , to their lonely peace .",peace,"case(peace-32, to-29) nmod:poss(peace-32, their-30) amod(peace-32, lonely-31) nmod:to(leave-16, peace-32) ",NN,,,,,,,,to leave,to,leave,,,,,,lonely,,their,,,,,,,,,,singular,,[],unknown,unknown
"The inner peace , "" he says .",peace,"det(peace-3, The-1) amod(peace-3, inner-2) nsubj(says-7, peace-3) ",NN,,VBZ,says,say,,,,,,,,the,,,,inner,,,,,,,,,,,,singular,singular,[],unknown,unknown
"I embark again upon the river , looking for that old peace .",peace,"case(peace-12, for-9) det(peace-12, that-10) amod(peace-12, old-11) nmod:for(looking-8, peace-12) ",NN,,,,,,,,for looking,for,looking,,that,,,,old,,,,,,,,,,,,singular,,[],unknown,unknown
"They were so angry with each other , the idea of compromise was as remote as world peace .",peace,"case(peace-18, as-16) compound(peace-18, world-17) nmod:as(remote-15, peace-18) ",NN,,,,,,,,as remote,as,remote,,,,,world,,,,,,,,,,,,,singular,,[],unknown,unknown
"I learned a long time ago that when you walk with nature , you find that her path is peace .",peace,"mark(peace-20, that-16) nsubj(peace-20, path-18) cop(peace-20, is-19) ccomp(find-15, peace-20) ",NN,,VBZ,,,is,be,,,,,,,,,,,,,,,,,,,that,,,singular,singular,[],unknown,nonverdical
"I seek peace and quiet on a regular basis . """,peace,"cc(peace-3, and-4) conj:and(peace-3, quiet-5) dobj(seek-2, peace-3) ",NN,,VBP,,,seek,seek,,,,,,,and,quiet,,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
They 've made their peace with themselves .,peace,"nmod:poss(peace-5, their-4) dobj(made-3, peace-5) ",NN,,VBN,,,made,make,,,,,,,,,,,,their,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Dan has been a constant and inspiring challenge since my days as a young Jesuit trying to discern what path to take to promote the peace and justice of the Gospel .,peace,"det(peace-26, the-25) cc(peace-26, and-27) conj:and(peace-26, justice-28) nmod:of(peace-26, Gospel-31) dobj(promote-24, peace-26) ",NN,,VB,,,promote,promote,,of Gospel,of,,gospel,the,and,justice,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"It means aiding them in the move from self-distrust to self-esteem , from anxiety to peace , from emptiness and alienation to joyful hope , from the slavery of secular value-judgments to fearless Christian value-judgments , from cringing securityism to the adventure of risk .",peace,"case(peace-16, to-15) nmod:to(anxiety-14, peace-16) ",NN,,,,,,,,to anxiety,to,anxiety,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"We will know security amid confusion , peace amid disagreement , unity amid pluralism , freedom amid regulation and law , loyalty amid dissent-briefly , hope in a broken world .",peace,"nmod:amid(peace-8, disagreement-10) dep(know-3, peace-8) ",NN,,,,,,,,amid disagreement,amid,,disagreement,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"The white men , in other words , were not bringers of light to a dark continent , as was popularly supposed , and their "" civilizing mission "" did not result in peace , order and harmony .",peace,"case(peace-34, in-33) conj:and(peace-34, order-36) cc(peace-34, and-37) conj:and(peace-34, harmony-38) nmod:in(result-32, peace-34) ",NN,,,,,,,,in result,in,result,,,"and, and","order, harmony",,,,,,,,,,,,,,singular,,[],unknown,unknown
"charter that were at variance with the Oslo peace accords , and the Israeli Labor Party of Shimon Peres followed suit by dropping statements from its platform that opposed the establishment of a Palestinian state , final-stage negotiations began on a series of critical issues .",peace,"case(peace-9, with-6) det(peace-9, the-7) compound(peace-9, Oslo-8) nmod:with(variance-5, peace-9) ",NN,,,,,,,,with variance,with,variance,,the,,,oslo,,,,,,,,,,,,,singular,,[],unknown,unknown
"Since March 1993 , the year of the peace talks , Jerusalem has welcomed tourists but not local worshippers .",peace,"compound(talks-10, peace-9) ",NN,,,,,,,,,,,,,,,talks,,,,,,,,,,,,,singular,,[],unknown,unknown
"At this juncture in the peace process , Israeli leaders are in a position to break the cycle of violence that has plagued their relations with the Palestinian people .",peace,"compound(process-7, peace-6) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"Meanwhile , Butler , as she makes clear in her just-published autobiography , Knee Deep in Paradise ( excerpted on page 108 ) , has at last managed to make peace with a stormy history that has included an absent father , a violent first husband , alcoholism and drug abuse . """,peace,"dobj(make-30, peace-31) ",NN,,VB,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> 
##2037944 MORE THAN A POLITICIAN , MORE the prime minister of Israel was my Grandpa who was going to talk that night at Kings of Israel Square in the heart of Tel Aviv about peace : our peace , his peace , my peace .",peace,"case(peace-37, about-36) nmod:about(Aviv-35, peace-37) ",NN,,,,,,,,about Aviv,about,aviv,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> 
##2037944 MORE THAN A POLITICIAN , MORE the prime minister of Israel was my Grandpa who was going to talk that night at Kings of Israel Square in the heart of Tel Aviv about peace : our peace , his peace , my peace .",peace,"nmod:poss(peace-40, our-39) appos(peace-40, peace-43) appos(peace-40, peace-46) dep(Grandpa-17, peace-40) ",NN,,,,,,,,,,,,,,,,,,our,,,"modified, peace, modified, peace",,"peace, peace",,,,,singular,,[],unknown,unknown
"<p> 
##2037944 MORE THAN A POLITICIAN , MORE the prime minister of Israel was my Grandpa who was going to talk that night at Kings of Israel Square in the heart of Tel Aviv about peace : our peace , his peace , my peace .",peace,"nmod:poss(peace-43, his-42) appos(peace-40, peace-43) ",NN,,,,,,,,,,,,,,,,,,his,,,"modifier, peace",peace,,,,,,singular,,[],unknown,unknown
"<p> 
##2037944 MORE THAN A POLITICIAN , MORE the prime minister of Israel was my Grandpa who was going to talk that night at Kings of Israel Square in the heart of Tel Aviv about peace : our peace , his peace , my peace .",peace,"nmod:poss(peace-46, my-45) appos(peace-40, peace-46) ",NN,,,,,,,,,,,,,,,,,,my,,,"modifier, peace",peace,,,,,,singular,,[],unknown,unknown
Palestinians hope that even the limited autonomy they have received under the peace process will help them break into the trade .,peace,"compound(process-14, peace-13) ",NN,,,,,,,,,,,,,,,process,,,,,,,,,,,,,singular,,[],unknown,unknown
"An ETO Baptist group this summer is renovating El Khadar school , an alternative school that focuses on democracy and peace .",peace,"nmod:on(focuses-17, peace-21) conj:and(democracy-19, peace-21) ",NN,,,,,,,,on focuses,on,focuses,,,and,democracy,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Volunteers monitor human rights abuses , offer their services in conflict resolution and give public witness to peace .",peace,"case(peace-18, to-17) nmod:to(give-14, peace-18) ",NN,,,,,,,,to give,to,give,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> Unlike many universities , the military does n't punish all hate speech , only the kind that "" upsets order and discipline or provokes a breach of the peace . """,peace,"case(peace-30, of-28) det(peace-30, the-29) nmod:of(breach-27, peace-30) ",NN,,,,,,,,of breach,of,breach,,the,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"And , at least for a season , it seems "" peace on Earth , goodwill toward men "" might be possible after all .",peace,"nmod:on(peace-12, Earth-14) nsubj(possible-22, peace-12) ",NN,,VB,be,be,,,,on Earth,on,,earth,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"For their part , 89.3 percent of consumers say they are willing to pay a few more cents for peace of mind in buying product , but only 70.2 percent are willing to pay a few more dollars , the U.S. News poll found .",peace,"case(peace-20, for-19) nmod:of(peace-20, mind-22) nmod:for(pay-14, peace-20) ",NN,,,,,,,,"of mind, for pay","of, for",pay,mind,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"For safety and peace of mind , he must diversify .",peace,"conj:and(safety-2, peace-4) nmod:for(diversify-10, peace-4) ",NN,,,,,,,,for diversify,for,diversify,,,and,safety,,,,,,,,,,,,,,singular,,[],unknown,unknown
"An Army-sponsored coup in July overthrew a moderate government consisting of the two ethnic groups , setting back peace efforts .",peace,"compound(efforts-20, peace-19) ",NN,,VBG,,,setting,set,,,,,,,,,efforts,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"But a little armor , and the peace of mind it brings , ca n't hurt .",peace,"det(peace-8, the-7) nmod:of(peace-8, mind-10) acl:relcl(peace-8, brings-12) conj:and(armor-4, peace-8) nsubj(hurt-16, peace-8) ",NN,,VB,hurt,hurt,,,,of mind,of,,mind,the,and,armor,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> Clinton , Act II , will be about peace , prosperity and quality of life .",peace,"nsubj(peace-10, Clinton-2) aux(peace-10, will-7) cop(peace-10, be-8) case(peace-10, about-9) conj:and(peace-10, prosperity-12) cc(peace-10, and-13) conj:and(peace-10, quality-14) nmod:of(peace-10, life-16) root(ROOT-0, peace-10) ",NN,,VB,,,be,be,,of life,of,,life,,"and, and","prosperity, quality",,,,,,,,,,will,,,,singular,ambiguous,[],unknown,nonverdical
"The Middle East offers the best real chance for Clinton to claim the mantle of peacemaker , although the odds for peace there have lately slid from grim to worse .",peace,"case(peace-22, for-21) nmod:for(odds-20, peace-22) ",NN,,,,,,,,for odds,for,odds,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"CLINTON 'S AGENDA ON FOREIGN POLICY <p> OBJECTIVES <p> Hold elections in Bosnia , sustain the fragile peace ; reduce or eliminate U.S. troop presence .",peace,"det(peace-18, the-16) amod(peace-18, fragile-17) dep(peace-18, reduce-20) dep(peace-18, eliminate-22) dobj(sustain-15, peace-18) ",NN,,VB,,,sustain,sustain,,,,,,the,,,,fragile,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"If Phelps and the PIRGs try to "" give peace a chance "" by letting Prop .",peace,"iobj(give-9, peace-10) ",NN,,VB,,,give,give,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
This disclosure took away his peace of mind .,peace,"nmod:poss(peace-6, his-5) nmod:of(peace-6, mind-8) dobj(took-3, peace-6) ",NN,,VBD,,,took,take,,of mind,of,,mind,,,,,,,his,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> In 1983 , the grand daddy of all missile defense plans emerged : Ronald Reagan 's Strategic Defense Initiative ( "" Star Wars "" ) , which sought to establish a space-based laser defense that would , in theory , erect an impenetrable "" peace shield "" around the United States .",peace,"compound(shield-47, peace-46) ",NN,,VB,,,erect,erect,,,,,,,,,shield,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Perhaps if Poncelet can be persuaded to admit his full complicity in the crime , he will find some peace , some honor , in his final moments .",peace,"det(peace-20, some-19) appos(peace-20, honor-23) nmod:in(peace-20, moments-28) dobj(find-18, peace-20) ",NN,,VB,,,find,find,,in moments,in,,moments,some,,,,,,,,,"modified, honor",,honor,,,,,singular,ambiguous,[],unknown,unknown
"May Elisa finally find peace , and may Lopez find the severest punishment available under law .",peace,"dobj(find-4, peace-5) ",NN,,VBP,,,find,find,,,,,,,,,,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
"It was not a particularly pleasant way to start the new year for any of the nearly 2,000 troops who arrived at Tuzla air base as the vanguard of U.S. peace enforcers .",peace,"compound(enforcers-32, peace-31) ",NN,,,,,,,,,,,,,,,enforcers,,,,,,,,,,,,,singular,,[],unknown,unknown
"For all their discomfort , the troops try to keep in mind their mission of bringing peace to a land that has experienced unusual cruelty for almost four years .",peace,"dobj(bringing-16, peace-17) ",NN,,VBG,,,bringing,bring,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
It 's good peace is here .,peace,"dep(peace-4, It-1) case(peace-4, 's-2) amod(peace-4, good-3) nsubj(is-5, peace-4) ",NN,,VBZ,is,be,,,,,,,,,,,,good,,,,,,,,,,,,singular,singular,[],unknown,unknown
His demise ended one of the most intensive manhunts ever conducted by Israeli security --a search for the alleged mastermind of the suicide bombings that have threatened the fragile peace between Israelis and Palestinians .,peace,"det(peace-31, the-29) amod(peace-31, fragile-30) nmod:between(peace-31, Israelis-33) nmod:between(peace-31, Palestinians-35) dobj(threatened-28, peace-31) ",NN,,VBN,,,threatened,threaten,,"between Israelis, between Palestinians","between, between",,"israelis, palestinians",the,,,,fragile,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
It teaches you that you need to find peace within yourself .,peace,"dobj(find-8, peace-9) ",NN,,VB,,,find,find,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"The abductions had been a serious challenge to the Dayton peace accord , which requires that all of Sarajevo be open to civilian travel .",peace,"compound(accord-12, peace-11) ",NN,,VBZ,requires,require,,,,,,,,,,,accord,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"And so last week , as a blizzard shut down the government they had just reopened , President Clinton and the Republican leaders of Congress were still saying that it was in America 's interest to reach a budget deal , that they were n't very far apart , that they had everything to gain by making peace and much to lose by fighting on , that the markets would shriek if the talks ruptured .",peace,"dobj(making-57, peace-58) ",NN,,VBG,,,making,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
So does the Dayton peace agreement negotiated in the U.S. last year .,peace,"compound(agreement-6, peace-5) ",NN,,VBZ,does,do,,,,,,,,,,,agreement,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"There is peace in our time . """,peace,"nmod:in(peace-3, time-6) nsubj(is-2, peace-3) ",NN,,VBZ,is,be,,,,in time,in,,time,,,,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
