sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"<p> That fact that more than five hundred Yavapais drew rations at Camp Date Creek by mid-1872 reflects expanding Euro-American colonization and the seizure of Yavapai natural resources -- springs , streams , fields -- and cattle degradation of traditional plant food resources .",cattle,"compound(degradation-38, cattle-37) ",NNS,,,,,,,,,,,,,,,degradation,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Virtually all Choctaws produced at least a small surplus of cattle , agricultural products , or furs to acquire what Euro-American goods they sought .",cattle,"case(cattle-11, of-10) conj:or(cattle-11, products-14) cc(cattle-11, or-16) conj:or(cattle-11, furs-17) nmod:of(surplus-9, cattle-11) ",NNS,,,,,,,,of surplus,of,surplus,,,"or, or","products, furs",,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Choctaws often shifted their economic focus in response to market demands , such as the rising price of cattle in 1852 , "" out-competing "" their white neighbors and igniting an economic "" golden age "" among their people .",cattle,"case(cattle-19, of-18) nmod:in(cattle-19, 1852-21) nmod:of(price-17, cattle-19) ",NNS,,,,,,,,"in 1852, of price","in, of",price,1852,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"But in addition to this formal structure , the real representation of coffee plantation owners , sugar millers , cattle ranchers , and other groups is also achieved through civil associations of producers .",cattle,"compound(ranchers-21, cattle-20) ",NNS,,,,,,,,,,,,,,,ranchers,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"This is the case , for example , with the Sociedade Nacional da Agricultura founded at the end of the last century ; of the Sociedade Rural Brasileira founded in the 1920s ; of the Associacao dos Empresarios da Amazonia ( AEA ) of the 1970s , in addition to numerous associations according to product , such as sugarcane producers , orange growers , cattle producers , even those who raise rabbits or horses ; and through the cooperatives united around the Organizacao das Cooperativas Brasileiras ( OCB ) .",cattle,"compound(producers-66, cattle-65) ",NNS,,,,,,,,,,,,,,,producers,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"In August they held their first public event : the auction of 1,600 cattle to finance anti-land-reform candidates in the 1986 elections .",cattle,"case(cattle-14, of-12) nummod(cattle-14, 1,600-13) nmod:of(auction-11, cattle-14) ",NNS,,,,,,,,of auction,of,auction,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Although the UDR initially drew its support from large cattle owners who had been marginalized by agricultural modernization , its membership base expanded quickly .",cattle,"compound(owners-11, cattle-10) ",NNS,,VBN,marginalized,marginalize,,,,,,,,,,,owners,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"The UDR organized numerous activities in public spaces , such as cattle auctions to raise money , marches , rallies , and other direct means through which local constituencies pressured their congressional representatives and attempted to influence public opinion .",cattle,"compound(auctions-13, cattle-12) ",NNS,,,,,,,,,,,,,,,auctions,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Since the mid-nineteenth century , the wind has been credited with improving the region 's winter pasturage , ensuring that -- in most years , at least -- cattle and sheep are able to reach the rich prairie grasses that otherwise would be buried under a thick cover of snow .",cattle,"cc(cattle-29, and-30) conj:and(cattle-29, sheep-31) nsubj(able-33, cattle-29) nsubj(reach-35, cattle-29) ",NNS,,VBP,are,be,,,,,,,,,and,sheep,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"1886 ) of a pioneer Chinook , Montana , sheep rancher -- discusses the wind in her unpublished 1968 reminiscence , describing it as a great benefit to the sheep and cattle raisers of the northwestern Plains ( pp.",cattle,"compound(raisers-33, cattle-32) ",NNS,,,,,,,,,,,,,,,raisers,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> With the help of an 1879 British embargo on imported live cattle from the United States , a distinctive Canadian ranching industry developed shortly after the NWMP arrived .",cattle,"case(cattle-13, on-10) amod(cattle-13, imported-11) amod(cattle-13, live-12) nmod:from(cattle-13, States-17) nmod:on(embargo-9, cattle-13) ",NNS,,,,,,,,"from States, on embargo","from, on",embargo,states,,,,,"imported, live",,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The Plains produce significant quantities of cattle , wheat , cotton , sheep , coal , oil , natural gas , and metals .",cattle,"case(cattle-7, of-6) conj:and(cattle-7, gas-20) cc(cattle-7, and-22) conj:and(cattle-7, metals-23) nmod:of(quantities-5, cattle-7) ",NNS,,,,,,,,of quantities,of,quantities,,,"and, and","gas, metals",,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> For some the Buffalo Commons was only about bison ; for others , about wildlife in general ; and for yet others , about raising cattle to more closely mimic bison behavior .",cattle,"dobj(raising-26, cattle-27) ",NNS,,VBG,,,raising,raise,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
Energy interests and cattle ranchers knew in their bones that the Plains problems sprang from farm subsidies .,cattle,"compound(ranchers-5, cattle-4) ",NNS,,VBD,knew,know,,,,,,,,,,,ranchers,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"In 1996 North Dakota 's agriculture commissioner , Sarah Vogel , told the New York Times that the state will someday have more buffalo than cattle ( Brooke 1996 ) .",cattle,"case(cattle-26, than-25) appos(cattle-26, Brooke-28) nmod:than(have-22, cattle-26) ",NNS,,,,,,,,than have,than,have,,,,,,,,,,,"modified, brooke",,brooke,,,,,ambiguous,,[],unknown,unknown
We did not have to produce policies to deal with filling cattle prices or shifting government incentives .,cattle,"compound(prices-13, cattle-12) ",NNS,,VBG,,,filling,fill,,,,,,,,,prices,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
In the process would they become too much like cattle ?,cattle,"case(cattle-10, like-9) nmod:like(become-6, cattle-10) ",NNS,,,,,,,,like become,like,become,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
In Going Over East she eloquently portrays the quotidian life of her home place and ponders its meanings as she moves cattle from pasture to pasture .,cattle,"nmod:from(cattle-22, pasture-24) dobj(moves-21, cattle-22) ",NNS,,VBZ,,,moves,move,,from pasture,from,,pasture,,,,,,,,,,,,,,,,,ambiguous,singular,[],unknown,unknown
"Most of Mongolia 's 32 million head of livestock ( camels , cattle , yaks , horses , sheep , and goats ) graze on these steppe lands , though some also make use of forested ranges , high mountain pastures , and the scant forage of the true desert .",cattle,"dep(Most-1, cattle-13) conj:and(camels-11, cattle-13) ",NNS,,,,,,,,,,,,,and,camels,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The holdings of the gegen ( a title used in reference to an incarnate lama ) in the mid-nineteenth century included 5,279 camels , 4,884 horses , 1,774 cattle , and 18,070 sheep and goats .",cattle,"nummod(cattle-29, 1,774-28) dobj(included-21, cattle-29) conj:and(camels-23, cattle-29) ",NNS,,VBD,,,included,include,,,,,,,and,camels,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"The first resembled the earlier Bogd cattle herders , for they herded primarily yaks on the upper reaches of Ikh Bogd 's valleys and rarely left the mountain .",cattle,"compound(herders-8, cattle-7) ",NNS,,,,,,,,,,,,,,,herders,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Such use of the fund 's reserves may have increased the number of cattle in the Gobi , where the natural forage base was not entirely suited to cattle .",cattle,"case(cattle-14, of-13) nmod:of(number-12, cattle-14) ",NNS,,,,,,,,of number,of,number,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Such use of the fund 's reserves may have increased the number of cattle in the Gobi , where the natural forage base was not entirely suited to cattle .",cattle,"case(cattle-29, to-28) nmod:to(suited-27, cattle-29) ",NNS,,,,,,,,to suited,to,suited,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Mongols use the category "" cattle "" to refer to both European cattle ( Bos taurus ) and domesticated yaks ( Bos grunniens ) .",cattle,"det(cattle-6, the-3) compound(cattle-6, category-4) dobj(use-2, cattle-6) nsubj(refer-9, cattle-6) ",NNS,,VB,refer,refer,,,,,,,,the,,,category,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Mongols use the category "" cattle "" to refer to both European cattle ( Bos taurus ) and domesticated yaks ( Bos grunniens ) .",cattle,"case(cattle-13, to-10) det(cattle-13, both-11) amod(cattle-13, European-12) appos(cattle-13, taurus-16) cc(cattle-13, and-18) conj:and(cattle-13, yaks-20) appos(cattle-13, grunniens-23) nmod:to(refer-9, cattle-13) ",NNS,,,,,,,,to refer,to,refer,,both,and,yaks,,european,,,,,"modified, taurus, modified, grunniens",,"taurus, grunniens",,,both,other,ambiguous,,['O-DEN'],countable,unknown
Khangai cattle herders ; 2 .,cattle,"compound(herders-3, cattle-2) ",NNS,,,,,,,,,,,,,,,herders,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"These households have been able to hire a truck to move their belongings , while the young men and older children in the khot ail trail the herds of cattle and small stock on horseback to their new pastures .",cattle,"case(cattle-30, of-29) nmod:of(herds-28, cattle-30) ",NNS,,,,,,,,of herds,of,herds,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"During the 1700s , rural discontent was provoked by enclosure laws and ensuing competition for forest resources : game , timber , firewood , and forage for cattle and sheep .",cattle,"case(cattle-28, for-27) cc(cattle-28, and-29) conj:and(cattle-28, sheep-30) nmod:for(game-19, cattle-28) ",NNS,,,,,,,,for game,for,game,,,and,sheep,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The cattle owners , however , still considered it within their rights to use these lands to graze their stock and to enhance forage by the tradition of annual firing ( Bertrand and Baird 1975 , 16 ) .",cattle,"compound(owners-3, cattle-2) ",NNS,,VBD,considered,consider,,,,,,,,,,,owners,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Donald Meinig cited a case in which sheepherders , angry at being evicted from pastures controlled by local cattle ranchers in central Washington , "" were blamed for setting fire to much of the local timberland out of spite "" ( 1968,291 ) .",cattle,"case(cattle-19, by-17) amod(cattle-19, local-18) nmod:by(controlled-16, cattle-19) ",NNS,,,,,,,,by controlled,by,controlled,,,,,,local,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Members of one of the town 's most prominent families were notorious for rustling cattle from nearby ranches , poaching sea turtles in Laguna San Ignacio , and raiding the most productive and financially lucrative abalone grounds on the Baja California Peninsula , which are just north of the lagoon .",cattle,"case(cattle-15, for-13) compound(cattle-15, rustling-14) nmod:for(notorious-12, cattle-15) ",NNS,,,,,,,,for notorious,for,notorious,,,,,rustling,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Diamond 's contention that horses and cattle could not be used effectively in tropical West Africa because of diseases such as trypanosomiasis is also invalid : The tsetse-fly-infested region covers only the wetter forest belt ; disease-resistant breeds were widely employed in tropical Africa ; and tsetse infestation presumably increased dramatically in recent centuries due mainly to the slave trade and the consequent spread of bush ( Turshen 1987 ; Giblin 1990 ; Blench 1993 ) .,cattle,"conj:and(horses-5, cattle-7) nsubjpass(used-11, cattle-7) ",NNS,,VBN,used,use,,,not,,,,,,and,horses,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,verdical
"<p> Diamond 's claim that the domestication of cattle in western Eurasia explains the use of plows in this region is again invalid ; plows were used early in China , also in India , Southeast Asia , and other tropical areas , within the limitation that plowing generally is unimportant for humid-tropical staple crops other than wet rice .",cattle,"case(cattle-9, of-8) nmod:in(cattle-9, Eurasia-12) nmod:of(domestication-7, cattle-9) ",NNS,,,,,,,,"in Eurasia, of domestication","in, of",domestication,eurasia,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Tsetse makes large areas of tropical Africa uninhabitable by cattle and hostile to humans .,cattle,"case(cattle-10, by-9) nmod:by(makes-2, cattle-10) ",NNS,,,,,,,,by makes,by,makes,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
The coastal region was largely covered with tracts of bush unfit for people or cattle .,cattle,"nmod:for(covered-6, cattle-15) conj:or(people-13, cattle-15) ",NNS,,,,,,,,for covered,for,covered,,,or,people,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The economically functional institutionalization of political leadership was further expanded during the reign of Mpande and Cetshwayo when the military regiments , now no longer engaged in warfare , looked after the cattle and secured the allocation of food ( Gluckman 1940:133 ; Walter 1969:192-95 ) .",cattle,"case(cattle-33, after-31) det(cattle-33, the-32) nmod:after(looked-30, cattle-33) ",NNS,,,,,,,,after looked,after,looked,,the,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"This is demonstrated by Shaka 's "" inability to use the cattle the armies seized , save by distributing them among his people and killing them to provide great public feasts "" ( Gluckman 1974:143 ) .",cattle,"det(cattle-12, the-11) acl:relcl(cattle-12, seized-15) dobj(use-10, cattle-12) ",NNS,,VB,,,use,use,,,,,,the,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"SURMA SOCIETY <p> The Surma , numbering some 28,000 people , are shifting cultivators and cattle herders in the savannah of extreme southwestern Ethiopia ( in the present Southern Peoples ' Region ) , near the Sudan border .",cattle,"compound(herders-17, cattle-16) ",NNS,,VBG,,,shifting,shift,,,,,,,,,herders,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"( The main products traded are pottery , gold , crops , and some cattle . )",cattle,"det(cattle-15, some-14) ccomp(traded-5, cattle-15) conj:and(pottery-7, cattle-15) ",NNS,,VBD,,,traded,trade,,,,,,some,and,pottery,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"But , largely contained within their region because of an emphasis on transhumant cattle herding , they developed social and economic specializations that marked their political and cultural organization as distinct .",cattle,"case(cattle-14, on-12) amod(cattle-14, transhumant-13) acl(cattle-14, herding-15) nmod:on(contained-4, cattle-14) ",NNS,,,,,,,,on contained,on,contained,,,,,,transhumant,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Patrilineal descent is used for purposes of marriage , cattle inheritance , and ritual rights .",cattle,"compound(inheritance-11, cattle-10) ",NNS,,,,,,,,,,,,,,,inheritance,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Where a descent group resides in a contiguous area , people herd cattle together and form a named territorial unit ( b'uran ) .",cattle,"dobj(herd-12, cattle-13) ",NNS,,VB,,,herd,herd,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
Surma are polygynous and have a bridewealth system ( with cattle exchange ) .,cattle,"compound(exchange-12, cattle-11) ",NNS,,,,,,,,,,,,,,,exchange,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
", being the head of a larger than average family ( with three or more wives and twenty or more children ) , possessing a higher than average number of cattle , and being a respected and powerful elder .",cattle,"case(cattle-31, of-30) nmod:of(number-29, cattle-31) ",NNS,,,,,,,,of number,of,number,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
His cattle herd was also one of the largest in the area .,cattle,"compound(herd-3, cattle-2) ",NNS,,VBD,was,be,,,,,,,,,,,herd,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"<p> In the sample population , most men in the middle-range age group ( 24-54years ) had two or three wives , from four to eight living children , and about 60 to 70 heads of cattle .",cattle,"case(cattle-37, of-36) nmod:of(heads-35, cattle-37) ",NNS,,,,,,,,of heads,of,heads,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Also , the size of the cattle herd at the time of the survey did not show any correlation with the owner 's reputation as good dueler or fighter .",cattle,"compound(herd-8, cattle-7) ",NNS,,,,,,,,,,,,,,,herd,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
", the natural growth of the herds , on timely and strategic exchange of cattle for bridewealth , and on luck .",cattle,"dep(cattle-15, growth-4) amod(cattle-15, on-9) nmod:for(cattle-15, bridewealth-17) cc(cattle-15, and-19) root(ROOT-0, cattle-15) ",NNS,,,,,,,,for bridewealth,for,,bridewealth,,,,,on,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"They left out the yield from raiding , perhaps because they also lost cattle in counter-raids .",cattle,"dobj(lost-13, cattle-14) ",NNS,,VBD,,,lost,lose,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"One man had more daughters than sons , and thus a larger number of bridewealth cattle coming to him .",cattle,"case(cattle-16, of-14) amod(cattle-16, bridewealth-15) nmod:of(number-13, cattle-16) ",NNS,,,,,,,,of number,of,number,,,,,,bridewealth,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The other man was from a lineage that was not as hard hit by the 1984 drought and cattle epidemics as other families , and had been able to keep more animals alive .",cattle,"compound(epidemics-20, cattle-19) ",NNS,,,,,,,,,,,,,,,epidemics,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The ability to attract additional wives over the years also is related to visibly adequate male parental investment in children ; if sons are neglected in terms of the allocation of cattle or the transmission of cultural knowledge by the father , women will not want them as a partner .",cattle,"case(cattle-32, of-31) nmod:of(allocation-30, cattle-32) ",NNS,,,,,,,,of allocation,of,allocation,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
", public-speaking ability , herding capacities , cattle wealth of the male 's kin and their willingness to help him to pay the ( often high ) number of cattle as bridewealth .",cattle,"case(cattle-30, of-29) nmod:of(pay-22, cattle-30) ",NNS,,,,,,,,of pay,of,pay,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Conclusion <p> Two characteristics , unique to the hominid line , are most likely central to the emergence of specialization ( the extended order of cooperation ) , as a human universal allowing our protohuman ancestors to "" have dominion over the fish of the sea , and over the fowl of the air , and over the cattle , and over all the earth , and over every creeping thing "" ( Genesis 1:26 ) .",cattle,"case(cattle-59, over-57) det(cattle-59, the-58) ",NNS,,,,,,,,,,,,the,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"During a lesson on the Declaration of Independence , Tom Doniphon interrupts the class , announcing that Liberty Valance has become a hired gun for the cattle interests fighting statehood and that he has already murdered two homesteaders .",cattle,"compound(interests-28, cattle-27) ",NNS,,,,,,,,,,,,,,,interests,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Among other claims , Gordon maintains that the wolves ' preying on his cattle amounts to a government taking of his property under the Fifth Amendment .",cattle,"case(cattle-14, on-12) nmod:poss(cattle-14, his-13) nmod:on(preying-11, cattle-14) ",NNS,,,,,,,,on preying,on,preying,,,,,,,,his,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Wyoming state game officials , who manage other wildlife populations in the area , have paid Gordon for damage grazing elk have done to his pastures and for cattle killed by naturally occurring grizzly bears .",cattle,"case(cattle-30, for-29) acl(cattle-30, killed-31) ",NNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Federal wildlife officials have only confirmed a handful of wolf kills on the Diamond G. Indeed , only 41 wolf kills have been confirmed since 1995 among the more than 530,000 cattle that graze throughout the recovery area of thousands of square miles .",cattle,"case(cattle-33, among-28) det(cattle-33, the-29) nummod(cattle-33, 530,000-32) ref(cattle-33, that-34) acl:relcl(cattle-33, graze-35) nmod:among(confirmed-25, cattle-33) nsubj(graze-35, cattle-33) ",NNS,,VBP,graze,graze,,,,among confirmed,among,confirmed,,the,,,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"On the 13th of May , the European Union will have to take some action in order to comply with the provision of the World Trade Organization , that is the problem of hormones in beef , hormones which are added to cattle as growth promoters.",cattle,"case(cattle-43, to-42) nmod:as(cattle-43, promoters-46) nmod:to(added-41, cattle-43) ",NNS,,,,,,,,"as promoters, to added","as, to",added,promoters,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"There is little equivocation regarding the extent of this dominion over the rest of the world : <p> And God said , Let us make man in our image , after our likeness : and let them have dominion over the fish of the sea , and over the fowl of the air , and over the cattle , and over all the earth , and over every creeping thing that creepeth upon the earth .",cattle,"case(cattle-58, over-56) det(cattle-58, the-57) ",NNS,,,,,,,,,,,,the,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Although vampire bats are usually a nuisance only to cattle , from which they suck blood , when there 's a perceived problem people generally "" go to the cave with the largest number of bats and kill them , "" Medellin says .",cattle,"advmod(cattle-10, only-8) case(cattle-10, to-9) ref(cattle-10, which-13) acl:relcl(cattle-10, suck-15) acl:relcl(cattle-10, kill-38) nmod:to(nuisance-7, cattle-10) nmod:from(suck-15, cattle-10) ",NNS,,,,,,,,"to nuisance, from suck","to, from","nuisance, suck",,,,,,,,,,only,,,,,,,,ambiguous,,[],unknown,unknown
"<p> <p> Totipotency has been demonstrated for nuclei from various preimplantation stages of mouse and cattle ( reviewed by Sun and Moor 1995 , Di Berardino 1997a , 1997b , Fulka et al .",cattle,"nmod:of(stages-12, cattle-16) conj:and(mouse-14, cattle-16) ",NNS,,,,,,,,of stages,of,stages,,,and,mouse,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
<p> Several studies in sheep and cattle deserve further discussion .,cattle,"nmod:in(studies-3, cattle-7) conj:and(sheep-5, cattle-7) ",NNS,,,,,,,,in studies,in,studies,,,and,sheep,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Analyses of abnormal nuclear transplant embryos from frogs , mice , cattle , rabbits , and pigs revealed chromosomal and/or molecular abnormalities that could account for the morphological aberrations ( reviewed in Di Berardino 1997a ) .",cattle,"nmod:from(embryos-6, cattle-12) conj:and(frogs-8, cattle-12) ",NNS,,,,,,,,from embryos,from,embryos,,,and,frogs,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
This costs U.S. cattle and sheep producers an estimated $125 million annually in lost trade and in testing to certify that the animals or products do n't carry any of the bluetongue viruses .,cattle,"compound(cattle-4, U.S.-3) cc(cattle-4, and-5) conj:and(cattle-4, producers-7) iobj(costs-2, cattle-4) ",NNS,,VBZ,,,costs,cost,,,,,,,and,producers,,,,,,,,,,,,,,ambiguous,singular,[],unknown,unknown
"In virtually every case where bluetongue has been detected in cattle in the Northeast , the animal came from another part of the country , "" he says .",cattle,"case(cattle-11, in-10) nmod:in(cattle-11, Northeast-14) nmod:in(detected-9, cattle-11) ",NNS,,,,,,,,"in Northeast, in detected","in, in",detected,northeast,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> "" EHD causes an often fatal illness in white-tailed deer , and it can give cattle a bluetongue-like disease , "" says Mecham . """,cattle,"iobj(give-16, cattle-17) ",NNS,,VB,,,give,give,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"<p> When Everitt and the late Jim Richerson , an entomologist with Sul Ross State University in Alpine , Texas , were investigating locoweed infestations on cattle rangelands , the video system 's infrared imagery played a major role .",cattle,"compound(rangelands-28, cattle-27) ",NNS,,,,,,,,,,,,,,,rangelands,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Last year , in terms of dollars earned , they brought in more than barley , wheat , or cattle . """,cattle,"appos(barley-15, cattle-20) conj:or(wheat-17, cattle-20) ",NNS,,,,,,,,,,,,,or,wheat,,,,,,,"modifier, barley",barley,,,,,,ambiguous,,[],unknown,unknown
"Costs to process and recycle biosolids have dropped from $403 to $127/dry ton , and farmers using the product have seen a 50 percent jump in hay production , an increase in the ability to graze cattle , an 86 percent decrease in commercial fertilizer costs and a 30 percent rise in calf-weaning weight .",cattle,"case(cattle-39, to-37) amod(cattle-39, graze-38) nmod:to(ability-36, cattle-39) ",NNS,,,,,,,,to ability,to,ability,,,,,,graze,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Production of bark compost and cattle manure compost especially has greatly increased recently , "" concludes Chino . """,cattle,"compound(compost-8, cattle-6) ",NNS,,,,,,,,,,,,,,,compost,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"... Composting is the main treatment method for solid wastes of dairy cattle , beef cattle and pigs .",cattle,"case(cattle-13, of-11) compound(cattle-13, dairy-12) conj:and(cattle-13, cattle-16) cc(cattle-13, and-17) conj:and(cattle-13, pigs-18) nmod:of(wastes-10, cattle-13) ",NNS,,,,,,,,of wastes,of,wastes,,,"and, and","cattle, pigs",dairy,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"... Composting is the main treatment method for solid wastes of dairy cattle , beef cattle and pigs .",cattle,"compound(cattle-16, beef-15) nmod:of(wastes-10, cattle-16) conj:and(cattle-13, cattle-16) ",NNS,,,,,,,,of wastes,of,wastes,,,and,cattle,beef,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
<p> Further information specifically on use of cattle wastes in dairy farming in Hokkaido was given by T. Matsunaka of Rakuno Gakuen University .,cattle,"compound(wastes-9, cattle-8) ",NNS,,,,,,,,,,,,,,,wastes,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Almost 900,000 dairy cattle are raised in Hokkaido , producing 12 million tons of manure and 4 million tons of urine .",cattle,"nummod(cattle-4, 900,000-2) compound(cattle-4, dairy-3) nsubjpass(raised-6, cattle-4) ",NNS,,VBN,raised,raise,,,,,,,,,,,dairy,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
Part of the feedstocks are used in cattle feeding operations .,cattle,"compound(operations-10, cattle-8) ",NNS,,,,,,,,,,,,,,,operations,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Green Products of Conrad , Iowa was paid a $1/ton to haul some of the ground wood chips to area cattle farmers , who used it as bedding .",cattle,"compound(farmers-23, cattle-22) ",NNS,,VBD,used,use,,,,,,,,,,,farmers,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Using Quantum 's Eco-press technology , the plant will produce more than 2,000 tons of products , including playground tiles for parks , athletic flooring for gyms , and rubber mats for cattle and horse barns .",cattle,"case(cattle-33, for-32) cc(cattle-33, and-34) conj:and(cattle-33, barns-36) nmod:for(mats-31, cattle-33) ",NNS,,,,,,,,for mats,for,mats,,,and,barns,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
She has not returned to killing cattle but she does have a preference for buffalo .,cattle,"case(cattle-7, to-5) amod(cattle-7, killing-6) nmod:to(returned-4, cattle-7) ",NNS,,,,,,,,to returned,to,returned,,,,,,killing,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Scattered across the county , villages and small towns such as Alnmouth , Ford , Blanchland , Wooler and Chillingham ( famous for its unique herd of wild , white cattle ) all beckon the photographer and will not disappoint .",cattle,"case(cattle-32, of-28) amod(cattle-32, wild-29) amod(cattle-32, white-31) nmod:of(herd-27, cattle-32) ",NNS,,,,,,,,of herd,of,herd,,,,,,"wild, white",,,,,,,,,,,,ambiguous,,[],unknown,unknown
"He grew up outside of Bozeman on an 18,000-acre cattle ranch .",cattle,"compound(ranch-11, cattle-10) ",NNS,,,,,,,,,,,,,,,ranch,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"A rancher who runs cattle near Red Lodge , over by the park 's northeast comer , said he was too busy dealing with bears to worry about wolves yet , "" but if I had sheep -- wolves are hell on sheep -- I 'd go crazy over this Yellowstone thing . """,cattle,"nmod:near(cattle-5, Lodge-8) dobj(runs-4, cattle-5) ",NNS,,VBZ,,,runs,run,,near Lodge,near,,lodge,,,,,,,,,,,,,,,,,ambiguous,singular,[],unknown,unknown
"True , there is a species in Latin America that takes a blood meal from cattle and is called the vampire bat .",cattle,"case(cattle-16, from-15) nmod:from(takes-11, cattle-16) ",NNS,,,,,,,,from takes,from,takes,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
