sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Bareness of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"For example ( and there will be others ) , they identify General Ivan Serov as an NKVD general "" who brought German specialists to the Soviet Union after the war "" ( 147 ) .",war,"case(war-31, after-29) det(war-31, the-30) nmod:after(brought-22, war-31) ",NN,,,,,,,,after brought,after,brought,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"But he was far more important as part of the cold war story , especially in the horror story of Stalin 's destruction of much of traditional Europe .",war,"compound(story-13, war-12) ",NN,,,,,,,,,,,,,,,,story,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"Indeed Serov functioned as one of Stalin 's specialists in the mass transfer and extermination of peoples -- work that he pursued for the Kremlin both before the Soviet-German war in the Baltic states , and probably elsewhere , and later in Poland and Germany .",war,"dep(war-30, both-26) case(war-30, before-27) det(war-30, the-28) compound(war-30, Soviet-German-29) nmod:in(war-30, states-34) nmod:before(pursued-22, war-30) ",NN,,,,,,,,"in states, before pursued","in, before",pursued,states,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
Yet that brutal Stalinist tonsuring -- removing the Oder-Neisse territories from Germany and giving most of them to Poland -- soon became one of the main cold war controversies .,war,"compound(controversies-29, war-28) ",NN,,,,,,,,,,,,,,,,controversies,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"There was no historical "" Eastern Silesia "" as such , nor a "" Western Prussia , "" nor an "" Eastern Prussia , "" though part of the former German province of East Prussia , as noted , was annexed by Stalin in 1945 as "" booty "" of war .",war,"case(war-51, of-50) nmod:of(booty-48, war-51) ",NN,,,,,,,,of booty,of,booty,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"( n15 ) Having gotten the account of Stalin 's chief cold war focus of attention almost wholly wrong ( the blame can not be placed on Naimark , who got a lot right , although not the story of Stalin 's intentions there ) , these authors go on to even more history in their evident rush into print .",war,"compound(focus-14, war-13) ",NN,,,,,,,,,,,,,,,,focus,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"<p> In fact , Poland 's course toward sovietization and the debate over its geographical place in Europe raised more Western hackles in wartime negotiation and other diplomatic encounters early on ( thus contributing much to heating up the early cold war ) than did , for some months , Stalin 's slightly more subtly effected , later program to bring Germany to Bolshevism .",war,"det(war-42, the-39) amod(war-42, early-40) amod(war-42, cold-41) dobj(heating-37, war-42) ",NN,,VBG,,,heating,heat,,,,,,the,definite article,,,,"early, cold","[0.005208333333333332, 0.010041666666666666]","[0.022875, 0.4495089285714288]","[0.006625, 0.4600327380952379]","[0.658125, 0.010208333333333333]","[0.024166666666666666, 0.00875]","[0.0125, 0.0]","[0.035625, 0.005833333333333333]","[0.0175, 0.005]","[0.024874999999999998, 0.033125]","[0.018333333333333333, 0.0]","[0.05, 0.005]","[0.016666666666666666, 0.005]","[0.1075, 0.0075]",,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
Eastern Prussia and preserved the lands conquered before the war .,war,"case(war-10, before-8) det(war-10, the-9) nmod:before(conquered-7, war-10) ",NN,,,,,,,,before conquered,before,conquered,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"( 3 ) Do the authors really believe that Stalin , during the war , was "" regulating international relations by the concert of the great powers "" ?",war,"case(war-14, during-12) det(war-14, the-13) nmod:during(concert-23, war-14) ",NN,,,,,,,,during concert,during,concert,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"If so , why did not they come out harmoniously regulated , instead of in the antagonisms of a costly cold war ?",war,"case(war-22, of-18) det(war-22, a-19) amod(war-22, costly-20) amod(war-22, cold-21) nmod:of(antagonisms-17, war-22) ",NN,,,,,,,,of antagonisms,of,antagonisms,,a,indefinite article,,,,"costly, cold","[0.065, 0.010041666666666666]","[0.06895833333333333, 0.4495089285714288]","[0.016666666666666666, 0.4600327380952379]","[0.0725, 0.010208333333333333]","[0.04333333333333333, 0.00875]","[0.06083333333333333, 0.0]","[0.1, 0.005833333333333333]","[0.0525, 0.005]","[0.08270833333333333, 0.033125]","[0.105, 0.0]","[0.1375, 0.005]","[0.155, 0.005]","[0.04, 0.0075]",,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
"<p> With prestigious Harvard apparently violating normal rules for academic presses , and many history writers and journalists leaping with stupefying bravado to broadcast opinions on matters well beyond their professional reach , should one be surprised that no doubt historically naive , but perhaps well meaning , commercial producers of an entire television series on the cold war fell into the trap of putting a revisionist historian of the United States in charge of their new history for the mass public ?",war,"case(war-59, on-56) det(war-59, the-57) amod(war-59, cold-58) nmod:on(fell-60, war-59) ",NN,,,,,,,,on fell,on,fell,,the,definite article,,,,cold,[0.010041666666666666],[0.4495089285714288],[0.4600327380952379],[0.010208333333333333],[0.00875],[0.0],[0.005833333333333333],[0.005],[0.033125],[0.0],[0.005],[0.005],[0.0075],,,,,,,,,,,,singular,linked,,,unknown,unknown
Gaddis takes a giant step by conceding that Stalin wanted to profit from the war between the Western democracies and Hitler ( 299 ) .,war,"case(war-15, from-13) det(war-15, the-14) nmod:between(war-15, democracies-19) nmod:between(war-15, Hitler-21) nmod:from(profit-12, war-15) ",NN,,,,,,,,"between democracies, between Hitler, from profit","between, between, from",profit,"democracies, hitler",the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
He simply drops the line of historical inquiry his recognition of Stalin 's war schemes obviously requires .,war,"compound(schemes-15, war-14) ",NN,,,,,,,,,,,,,,,,schemes,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
( n24 ) Stalin seized the occasion to encourage Hitler to start his war in circumstances the latter was deluded enough to believe would be favorable to him .,war,"nmod:poss(war-14, his-13) dobj(start-12, war-14) ",NN,,VB,,,start,start,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,his,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"Soon , with war , devastation , and chaos developing everywhere , Stalin could begin to plot exactly when his Red Army would carry the revolution to the shattered postwar continent .",war,"case(war-4, with-3) conj:and(war-4, devastation-6) cc(war-4, and-8) conj:and(war-4, chaos-9) acl(war-4, developing-10) nmod:with(begin-15, war-4) ",NN,,,,,,,,with begin,with,begin,,,,"and, and","devastation, chaos",,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"<p> Lenin 's sovietizing design of 1920 was Stalin 's , too , when he brought the Bolshevist system in the van of the Red Army as it moved westward toward the end of the war in 1944 and 1945 .",war,"case(war-36, of-34) det(war-36, the-35) nmod:in(war-36, 1944-38) nmod:in(war-36, 1945-40) nmod:of(end-33, war-36) ",NN,,,,,,,,"in 1944, in 1945, of end","in, in, of",end,"1944, 1945",the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"<p> Having banished the ideology of world revolution from Stalin 's thoughts sometime between Lenin 's death and 1939 , Gaddis visualizes him desperately trying to stay out of the war that year , and Hitler desperately trying to get in it .",war,"case(war-31, of-29) det(war-31, the-30) dep(war-31, year-33) nmod:of(stay-27, war-31) ",NN,,,,,,,,of stay,of,stay,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"For , although it is well known that Hitler voluntarily entered the war , he did not get into the war he wanted .",war,"det(war-13, the-12) dobj(entered-11, war-13) ",NN,,VBD,,,entered,enter,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"For , although it is well known that Hitler voluntarily entered the war , he did not get into the war he wanted .",war,"case(war-21, into-19) det(war-21, the-20) acl:relcl(war-21, wanted-23) nmod:into(get-18, war-21) ",NN,,,,,,,,into get,into,get,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"That is , he got war with the West , whereas all he wanted at the time was war with Poland .",war,"dobj(got-5, war-6) ",NN,,VBD,,,got,get,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"That is , he got war with the West , whereas all he wanted at the time was war with Poland .",war,"mark(war-19, whereas-11) nsubj(war-19, all-12) cop(war-19, was-18) nmod:with(war-19, Poland-21) advcl(got-5, war-19) ",NN,,VBD,,,was,be,,with Poland,with,,poland,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,whereas,,,singular,bare singular,ambiguous,,unknown,nonverdical
"( n25 ) Such was Stalin 's scheme in 1939 , when he made the risky nonaggression pact with Hitler to incite the major European war that he actually wanted far more than Hitler did .",war,"det(war-26, the-23) amod(war-26, major-24) amod(war-26, European-25) dobj(incite-22, war-26) ",NN,,VB,,,incite,incite,,,,,,the,definite article,,,,"major, european",[0.02654166666666667],[0.03979166666666666],[0.006875],[0.18041666666666673],[0.10945833333333332],[0.0275],[0.10125],[0.0325],[0.06041666666666666],[0.041083333333333326],[0.26166666666666666],[0.03],[0.0825],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"<p> How does Gaddis get Stalin from once being in favor of world revolution , to wanting to profit from the war in 1939 , to only wanting "" security "" -- the reason Gaddis gives for Stalin 's building his post-World War II empire ?",war,"case(war-22, from-20) det(war-22, the-21) nmod:in(war-22, 1939-24) nmod:from(profit-19, war-22) ",NN,,,,,,,,"in 1939, from profit","in, from",profit,1939,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
Was he too much burned by the disastrous real war he actually got in the west from 1941 to 1945 to take up the program he had hoped to realize before the actual conflict began ?,war,"case(war-10, by-6) det(war-10, the-7) amod(war-10, disastrous-8) amod(war-10, real-9) acl:relcl(war-10, got-13) nmod:by(burned-5, war-10) ",NN,,,,,,,,by burned,by,burned,,the,definite article,,,,"disastrous, real","[0.0675, 0.051750000000000004]","[0.075, 0.043166666666666666]","[0.004999999999999999, 0.008333333333333333]","[0.0475, 0.17641666666666667]","[0.0525, 0.08016666666666666]","[0.025, 0.0275]","[0.06, 0.118]","[0.02125, 0.03]","[0.16375, 0.09700000000000002]","[0.10041666666666665, 0.06291666666666668]","[0.145, 0.11725]","[0.19958333333333336, 0.06]","[0.0375, 0.1275]",,,,,,,,,,,,singular,linked,,,unknown,unknown
"And thus Gaddis 's suggestion to explain Stalin 's course from allegedly abandoned world revolution , through looking forward to the war 's ( unnamed ) profits , to the quest for security and the building of that satellite empire , but only to gain security : Stalin was softhearted .",war,"case(war-22, to-20) det(war-22, the-21) nmod:to(looking-18, war-22) ",NN,,,,,,,,to looking,to,looking,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"He himself concocted the gruesome plot to bring on a general European war ( which he got , but not in the form he expected ) by encouraging the duped German Fuhrer to attack Poland .",war,"case(war-13, on-9) det(war-13, a-10) amod(war-13, general-11) amod(war-13, European-12) nmod:on(bring-8, war-13) ",NN,,,,,,,,on bring,on,bring,,a,indefinite article,,,,"general, european",[0.033583333333333326],[0.08812499999999998],[0.0],[0.16558333333333333],[0.16583333333333336],[0.015],[0.09166666666666667],[0.035],[0.103125],[0.0175],[0.12],[0.0175],[0.14708333333333332],,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
"Long before Hitler 's Operation Barbarossa began , Stalin had already directly or indirectly organized the murder of almost as many of his own countrymen ( not to mention a large number of those of formerly free neighboring countries ) as were to find death on the front and elsewhere in the Soviet Union during the entire war .",war,"case(war-58, during-55) det(war-58, the-56) amod(war-58, entire-57) nmod:during(find-44, war-58) ",NN,,,,,,,,during find,during,find,,the,definite article,,,,entire,[0.07416666666666667],[0.04375],[0.012083333333333333],[0.056666666666666664],[0.15333333333333332],[0.0125],[0.08208333333333333],[0.125],[0.22541666666666665],[0.0275],[0.07],[0.03],[0.0875],,,,,,,,,,,,singular,linked,,,unknown,unknown
"What Stalin actually believed back then , when the war ended and he called in Pieck , Ulbricht , and company to tell them his latest thoughts , was that he could successfully play the German nationalist card .",war,"det(war-10, the-9) nsubj(ended-11, war-10) ",NN,,VBD,ended,end,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"Those French efforts to annex major parts of western Germany have pretty much slipped our attention , though they played a major role in the East-West struggle for Germany during the early cold war .",war,"case(war-34, during-30) det(war-34, the-31) amod(war-34, early-32) amod(war-34, cold-33) nmod:during(played-20, war-34) ",NN,,,,,,,,during played,during,played,,the,definite article,,,,"early, cold","[0.005208333333333332, 0.010041666666666666]","[0.022875, 0.4495089285714288]","[0.006625, 0.4600327380952379]","[0.658125, 0.010208333333333333]","[0.024166666666666666, 0.00875]","[0.0125, 0.0]","[0.035625, 0.005833333333333333]","[0.0175, 0.005]","[0.024874999999999998, 0.033125]","[0.018333333333333333, 0.0]","[0.05, 0.005]","[0.016666666666666666, 0.005]","[0.1075, 0.0075]",,,,,,,,,,,,singular,linked,,,unknown,unknown
"Stalin had taken over a vast segment of German territory in the east , and much more , after the war without the final approval of his Western allies .",war,"case(war-21, after-19) det(war-21, the-20) nmod:after(taken-3, war-21) ",NN,,,,,,,,after taken,after,taken,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
All of this is part of a complex cold war history that the reader will not obtain from Zubok and Pleshakov or Gaddis .,war,"compound(history-11, war-10) ",NN,,,,,,,,,,,,,,,,history,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"And where the Western powers and their armies were , he could not bring the Red Army and the NKVD without surely bringing on a war with the atomic bomb-equipped Westerners .",war,"case(war-26, on-24) det(war-26, a-25) nmod:with(war-26, Westerners-31) nmod:on(bringing-23, war-26) ",NN,,,,,,,,"with Westerners, on bringing","with, on",bringing,westerners,a,indefinite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
He meant war to bring about the revolution in Europe in 1939 .,war,"dobj(meant-2, war-3) ",NN,,VBD,,,meant,mean,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
He did what he could to bring it to all of Germany after the war .,war,"case(war-15, after-13) det(war-15, the-14) nmod:after(bring-7, war-15) ",NN,,,,,,,,after bring,after,bring,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"There is obviously firmer Soviet evidence at this point that Stalin egged on the North Koreans to start that war than there is for pinning down his postwar German policy , although Gaddis , to his credit , gets the important point that Stalin wanted all of it .",war,"det(war-20, that-19) dobj(start-18, war-20) ",NN,,VB,,,start,start,,,,,,that,demonstrative,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"So , although we now know a great deal more than Gaddis 's book reports on the early cold war , and we can be certain that much that he claims is downright wrong , we can also see that he is moving away from the classics of revisionist darkness .",war,"case(war-20, on-16) det(war-20, the-17) amod(war-20, early-18) amod(war-20, cold-19) nmod:on(reports-15, war-20) ",NN,,,,,,,,on reports,on,reports,,the,definite article,,,,"early, cold","[0.005208333333333332, 0.010041666666666666]","[0.022875, 0.4495089285714288]","[0.006625, 0.4600327380952379]","[0.658125, 0.010208333333333333]","[0.024166666666666666, 0.00875]","[0.0125, 0.0]","[0.035625, 0.005833333333333333]","[0.0175, 0.005]","[0.024874999999999998, 0.033125]","[0.018333333333333333, 0.0]","[0.05, 0.005]","[0.016666666666666666, 0.005]","[0.1075, 0.0075]",,,,,,,,,,,,singular,linked,,,unknown,unknown
These writers are clearly reluctant to undertake the systematic discussion of the causes of the cold war that their sound view of Stalin 's mental state manifestly should compel .,war,"case(war-17, of-14) det(war-17, the-15) amod(war-17, cold-16) nmod:of(causes-13, war-17) ",NN,,,,,,,,of causes,of,causes,,the,definite article,,,,cold,[0.010041666666666666],[0.4495089285714288],[0.4600327380952379],[0.010208333333333333],[0.00875],[0.0],[0.005833333333333333],[0.005],[0.033125],[0.0],[0.005],[0.005],[0.0075],,,,,,,,,,,,singular,linked,,,unknown,unknown
"<p> Can one still seriously contend that Stalin , who was the sole instigator of the insane internal Soviet chistki of the late 1930s and the military purges that went on well into the war , not to mention an incredible number of wartime and postwar blunders ( Mastny also certifies them as genuine 193 ) , 53 was rational and sane before 22 June 1941 ?",war,"case(war-35, into-33) det(war-35, the-34) cc(war-35, not-37) conj:and(war-35, number-42) nmod:into(went-30, war-35) ",NN,,,,,,,,into went,into,went,,the,definite article,and,number,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"( n29 ) <p> We can now at least come to closure on the big issue , the one that the revisionists , in their quest to indict the United States as author of the cold war , have sold many a book about , meanwhile infecting with their mischief young people 's history texts , the misbegotten "" National History Standards , "" and much adult history reading and television about history all over the West .",war,"case(war-37, of-34) det(war-37, the-35) amod(war-37, cold-36) nmod:of(author-33, war-37) ",NN,,,,,,,,of author,of,author,,the,definite article,,,,cold,[0.010041666666666666],[0.4495089285714288],[0.4600327380952379],[0.010208333333333333],[0.00875],[0.0],[0.005833333333333333],[0.005],[0.033125],[0.0],[0.005],[0.005],[0.0075],,,,,,,,,,,,singular,linked,,,unknown,unknown
"That big issue is , Who began the cold war ?",war,"det(war-10, the-8) amod(war-10, cold-9) dobj(began-7, war-10) ",NN,,VBD,,,began,begin,,,,,,the,definite article,,,,cold,[0.010041666666666666],[0.4495089285714288],[0.4600327380952379],[0.010208333333333333],[0.00875],[0.0],[0.005833333333333333],[0.005],[0.033125],[0.0],[0.005],[0.005],[0.0075],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"<p> Perhaps , when Stalin mused out loud just after the end of the European war , in one of those rare unguarded moments to which even he was occasionally given , that the Soviet people had good grounds to have sacked their government long before , he was clearly making not one , but three excellent points : one about himself , one about the power of his state and his propagandists , and one about his people .",war,"case(war-16, of-13) det(war-16, the-14) amod(war-16, European-15) nmod:of(end-12, war-16) ",NN,,,,,,,,of end,of,end,,the,definite article,,,,european,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
That in turn would have prompted retaliation and likely an all-out trade war .,war,"advmod(war-13, likely-9) det(war-13, an-10) amod(war-13, all-out-11) compound(war-13, trade-12) nmod:tmod(prompted-6, war-13) conj:and(retaliation-7, war-13) ",NN,,,,,,,,tmod prompted,tmod,prompted,,an,indefinite article,and,retaliation,trade,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,likely,,,,,,an,unit,singular,linked,,A+N,countable,unknown
"Thus , the first phase of democratization led to civil war , disintegration , and the creation of new states .",war,"case(war-11, to-9) amod(war-11, civil-10) conj:and(war-11, disintegration-13) cc(war-11, and-15) conj:and(war-11, creation-17) nmod:to(led-8, war-11) ",NN,,,,,,,,to led,to,led,,,,"and, and","disintegration, creation",,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,singular,linked,,,unknown,unknown
"In many countries in transition from civil war to a new government , one of the first important tasks is drafting a new constitution to serve as the cornerstone for the rule of law and further consolidation of peace .",war,"case(war-8, from-6) amod(war-8, civil-7) nmod:to(war-8, government-12) nmod:from(transition-5, war-8) ",NN,,,,,,,,"to government, from transition","to, from",transition,government,,,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,singular,linked,,,unknown,unknown
"( n16 ) DEMOCRATIZATION AND CONSTITUTION MAKING IN CROATIA , BOSNIA AND HERZEGOVINA , AND FORMER YUGOSLAVIA <p> Constitution making in the aftermath of civil wars can be an important means of peace promotion and democratization of severely divided societies , as indicated by Kritz and other scholars .",wars,"case(wars-26, of-24) amod(wars-26, civil-25) nmod:of(aftermath-23, wars-26) ",NNS,,,,,,,,of aftermath,of,aftermath,,,,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,plural,linked,,,unknown,unknown
The lack of dialog in the process of constitution making among the then constituent people of the Republic of Croatia and former Yugoslavia later led to civil war and violent disintegration of Yugoslavia .,war,"case(war-28, to-26) amod(war-28, civil-27) cc(war-28, and-29) conj:and(war-28, disintegration-31) nmod:of(war-28, Yugoslavia-33) nmod:to(led-25, war-28) ",NN,,,,,,,,"of Yugoslavia, to led","of, to",led,yugoslavia,,,and,disintegration,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,singular,linked,,,unknown,unknown
"To end the war , preserve the Croatian unitary state , and protect the remaining Serbian population , the international community pressed for signing and implementing the Basic Agreement of the Region of Eastern Slavonia , Baranja , and Western Sirmium in Erdut on 12 November 1995 .",war,"det(war-4, the-3) dobj(end-2, war-4) ",NN,,VB,,,end,end,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
This triggered a civil war that inflicted severe suffering on all the people of Bosnia and Herzegovina .,war,"det(war-5, a-3) amod(war-5, civil-4) ref(war-5, that-6) acl:relcl(war-5, inflicted-7) dobj(triggered-2, war-5) nsubj(inflicted-7, war-5) ",NN,,VBD,inflicted,inflict,,,,,,,,a,indefinite article,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"<p> On the eve of the civil war , the international community recognized the importance of dialogue among all parties in Bosnia and Herzegovina on the future form of the mutual state .",war,"case(war-8, of-5) det(war-8, the-6) amod(war-8, civil-7) nmod:of(eve-4, war-8) ",NN,,,,,,,,of eve,of,eve,,the,definite article,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,singular,linked,,,unknown,unknown
"By late March , the republic was at war .",war,"nmod:by(war-9, March-3) nsubj(war-9, republic-6) cop(war-9, was-7) case(war-9, at-8) root(ROOT-0, war-9) ",NN,,VBD,,,was,be,,by March,by,,march,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"On 6 April 1992 the United States and the European Community recognized Bosnia and Herzegovina , eliminating the last hope of a comprehensive settlement that could prevent further war.",war,"amod(war-29, further-28) dobj(prevent-27, war-29) ",NN,,VB,,,prevent,prevent,,,,,,,,,,,further,[0.03375],[0.014166666666666666],[0.007083333333333333],[0.035],[0.67125],[0.0075],[0.03],[0.015],[0.06375],[0.0175],[0.055],[0.0075],[0.0425],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
( n22 ) <p> It took three-and-a-half years for the international community to come up with a new proposal to end the war that was acceptable to all three parties .,war,"det(war-23, the-22) ref(war-23, that-24) acl:relcl(war-23, acceptable-26) dobj(end-21, war-23) nsubj(acceptable-26, war-23) ",NN,,VBD,was,be,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
The Dayton agreement provided a significant step in ending the civil war in Bosnia and Herzegovina .,war,"det(war-12, the-10) amod(war-12, civil-11) dobj(ending-9, war-12) ",NN,,VBG,,,ending,end,,,,,,the,definite article,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
The lack of consensus on the future form of the state led to civil war in Bosnia and Herzegovina .,war,"case(war-15, to-13) amod(war-15, civil-14) nmod:to(led-12, war-15) ",NN,,,,,,,,to led,to,led,,,,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,singular,linked,,,unknown,unknown
A second opportunity to avoid civil war was missed when the Lisbon agreement was rejected .,war,"amod(war-7, civil-6) dobj(avoid-5, war-7) ",NN,,VB,,,avoid,avoid,,,,,,,,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"The gap created by ignorance , neglect , and lack of dialogue , which led to civil wars in Croatia and Bosnia and Herzegovina was closed by peace agreements brokered by the United States and the international community .",wars,"case(wars-18, to-16) amod(wars-18, civil-17) nmod:to(led-15, wars-18) ",NNS,,,,,,,,to led,to,led,,,,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,,,plural,linked,,,unknown,unknown
"The Dayton agreement was a product of bargaining among Moslem , Serbian , and Croatian leadership and of pressure put on them by the United States and the international community to end the war .",war,"det(war-34, the-33) dobj(end-32, war-34) ",NN,,VB,,,end,end,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
